company_permalink,acquirer_permalink,acquirer_name,acquirer_category_code,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,price_amount,price_currency_code,acquired_at,acquired_at_cleaned,id
/company/snapfinger,/company/emn8,EMN8,enterprise,USA,CA,San Diego,San Diego,,USD,6/26/13,2013-06-26 00:00:00,5882
/company/snapin-software,/company/nuance,Nuance Communications,software,USA,MA,Boston,Burlington,2.0426E8,USD,8/13/08,2008-08-13 00:00:00,5883
/company/snapjoy,/company/dropbox,Dropbox,software,USA,CA,SF Bay,San Francisco,,USD,12/19/12,2012-12-19 00:00:00,5884
/company/snapnames,/company/oversee,Oversee,advertising,USA,CA,Los Angeles,Los Angeles,3.5E7,USD,5/1/07,2007-05-01 00:00:00,5885
/company/snappr,/company/big-in-japan,Big In Japan,mobile,USA,TX,Dallas,Dallas,,USD,3/4/10,2010-03-04 00:00:00,5886
/company/snappycam,/company/apple,Apple,hardware,USA,CA,SF Bay,Cupertino,,USD,1/4/14,2014-01-04 00:00:00,5887
/company/snaptell,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,,USD,6/16/09,2009-06-16 00:00:00,5888
/company/snaptrack,/company/qualcomm,Qualcomm,semiconductor,USA,CA,San Diego,San Diego,,USD,3/2/00,2000-03-02 00:00:00,5889
/company/snaptu,/company/facebook,Facebook,social,USA,CA,SF Bay,Menlo Park,6.0E7,USD,9/17/11,2011-09-17 00:00:00,5890
/company/snapvine,/company/whitepages-com,WhitePages.com,web,USA,WA,Seattle,Seattle,1.0E7,USD,6/1/08,2008-06-01 00:00:00,5891
/company/snip,/company/netcarrier,NetCarrier,enterprise,USA,PA,Philadelphia,Lansdale,,USD,4/7/10,2010-04-07 00:00:00,5892
/company/snip-it,/company/yahoo,Yahoo!,web,USA,CA,SF Bay,Sunnyvale,1.0E7,USD,1/22/13,2013-01-22 00:00:00,5893
/company/snipshot,/company/ark,Ark,search,USA,CA,SF Bay,San Francisco,,USD,5/1/13,2013-05-01 00:00:00,5894
/company/snocap,/company/imeem,imeem,music,USA,CA,SF Bay,San Francisco,,,2/1/08,2008-02-01 00:00:00,5895
/company/snowblind-studios,/company/warner-bros,Warner Bros.,,USA,CA,Los Angeles,Burbank,,USD,2/5/09,2009-02-05 00:00:00,5896
/company/snrlabs,/company/seven,SEVEN Networks,software,USA,CA,SF Bay,San Carlos,,USD,2/19/13,2013-02-19 00:00:00,5897
/company/so-television,/company/itv,ITV,web,GBR,,London,London,1.7E7,GBP,9/3/12,2012-09-03 00:00:00,5898
/company/soaps-com,/company/sheknows,SheKnows,news,USA,AZ,Phoenix,Scottsdale,,USD,7/1/07,2007-07-01 00:00:00,5899
/company/soar-consulting,/company/talent-alliance,Talent Alliance,ecommerce,USA,TX,Austin,Austin,,USD,5/1/08,2008-05-01 00:00:00,5900
/company/social-amp,/company/merkle,Merkle,advertising,USA,MD,Washington DC,Columbia,,USD,2/1/12,2012-02-01 00:00:00,5901
/company/social-bounce-llc,/company/mooke,MovieSocial,software,USA,NV,Nevada - Other,,,USD,11/1/11,2011-11-01 00:00:00,5902
/company/social-dynamx,/company/lithiumtechnologies,Lithium Technologies,software,USA,CA,SF Bay,San Francisco,,USD,10/9/12,2012-10-09 00:00:00,5903
/company/social-express,/company/mtv-networks,MTV Networks,advertising,USA,NY,New York,New York,,USD,7/8/10,2010-07-08 00:00:00,5904
/company/social-hour,/company/playphone,PlayPhone,games_video,USA,CA,SF Bay,San Francisco,5.15E7,USD,3/16/12,2012-03-16 00:00:00,5905
/company/social-mcca,/company/brickfish,Brickfish,software,USA,IL,Chicago,Chicago,,USD,4/1/11,2011-04-01 00:00:00,5906
/company/social-median,/company/xing,XING,social,DEU,,Hamburg,Hamburg,,USD,12/19/08,2008-12-19 00:00:00,5907
/company/social-platform,/company/onesite,ONEsite,other,USA,OK,Oklahoma City,Oklahoma City,,USD,2/20/08,2008-02-20 00:00:00,5908
/company/social-project,/company/viacom,Viacom,web,USA,NY,New York,New York,,USD,9/22/08,2008-09-22 00:00:00,5909
/company/social-project,/company/grou-ps,GROU.PS,software,USA,CA,SF Bay,Palo Alto,,USD,10/10/10,2010-10-10 00:00:00,5910
/company/social-shore,/company/one-public,One Public,enterprise,USA,NY,New York,New York,,USD,11/5/12,2012-11-05 00:00:00,5911
/company/social-im,/company/iskoot,iSkoot,mobile,USA,CA,SF Bay,San Francisco,,USD,9/4/08,2008-09-04 00:00:00,5912
/company/socialbios,/company/move,Move,other,USA,CA,Los Angeles,Westlake Village,,USD,7/18/11,2011-07-18 00:00:00,5913
/company/socialblaze,/company/martinjay,MartinJAY Digital,web,USA,MI,Detroit,Troy,,USD,6/28/11,2011-06-28 00:00:00,5914
/company/socialbomb,/company/refinery29,Refinery29,fashion,USA,NY,New York,New York,,USD,5/28/13,2013-05-28 00:00:00,5915
/company/socialcam,/company/autodesk,Autodesk,software,USA,CA,SF Bay,San Rafael,6.0E7,USD,7/17/12,2012-07-17 00:00:00,5916
/company/socialcom,/company/telenet-gmbh,Telenet GmbH,,,,unknown,,,USD,1/1/10,2010-01-01 00:00:00,5917
/company/socialengine,/company/room-214,Room 214,advertising,USA,CO,Denver,Boulder,,USD,12/1/13,2013-12-01 00:00:00,5918
/company/socialfire,/company/baines-savage,Baines-Savage,other,GBR,,Worksop,Worksop,,GBP,11/18/12,2012-11-18 00:00:00,5919
/company/socialgrapple,/company/google,Google,search,USA,CA,SF Bay,Mountain View,,USD,10/10/11,2011-10-10 00:00:00,5920
/company/socialguide,/company/nm-incite,NM Incite,,USA,NY,New York,New York,,USD,11/13/12,2012-11-13 00:00:00,5921
/company/socialight,/company/group-commerce,Group Commerce,ecommerce,USA,NY,New York,New York,,USD,8/23/11,2011-08-23 00:00:00,5922
/company/socialize,/company/sharethis,ShareThis,social,USA,CA,SF Bay,Palo Alto,,USD,3/20/13,2013-03-20 00:00:00,5923
/company/socializr,/company/mypunchbowl,Punchbowl,software,USA,MA,Boston,Framingham,,USD,11/12/10,2010-11-12 00:00:00,5924
/company/socialkandy,/company/proxio,Proxio,real_estate,USA,CA,SF Bay,San Bruno,,USD,9/13/12,2012-09-13 00:00:00,5925
/company/socialmediamom,/company/nowsourcing,NowSourcing,consulting,USA,KY,Louisville,Louisville,,USD,12/24/08,2008-12-24 00:00:00,5926
/company/socialpicks,/company/socialinsight-llc,SocialInSight LLC,web,USA,NY,New York,New York,,USD,5/2/12,2012-05-02 00:00:00,5927
/company/socialthing,/company/aol,AOL,news,USA,NY,New York,New York,,USD,8/21/08,2008-08-21 00:00:00,5928
/company/social-times,/company/webmediabrands,WebMediaBrands,web,USA,NY,New York,New York,,USD,12/10/09,2009-12-10 00:00:00,5929
/company/socialweekend-labs,/company/adknowledge,Adknowledge,advertising,USA,MO,Kansas City,Kansas City,,USD,4/8/13,2013-04-08 00:00:00,5930
/company/sococare,/company/five9,Five9,enterprise,USA,CA,SF Bay,San Ramon,,USD,10/23/13,2013-10-23 00:00:00,5931
/company/socrates,/company/scio-health-analytics,SCIO Health Analytics,analytics,USA,CT,West Hartford,West Hartford,,USD,12/1/07,2007-12-01 00:00:00,5932
/company/sofa,/company/facebook,Facebook,social,USA,CA,SF Bay,Menlo Park,,USD,6/9/11,2011-06-09 00:00:00,5933
/company/soft-sight,/company/vistaprint,Vistaprint,advertising,NLD,,Venlo,Venlo,,USD,1/25/10,2010-01-25 00:00:00,5934
/company/soft-team-sistemas,/company/sonda,SONDA,,CHL,,Santiago,Santiago,,USD,4/29/10,2010-04-29 00:00:00,5935
/company/softagon,/company/pariveda-solutions,Pariveda Solutions,consulting,USA,TX,Dallas,Dallas,,USD,7/12/11,2011-07-12 00:00:00,5936
/company/softcom-inc,/company/ingram-micro,Ingram Micro,software,USA,CA,Los Angeles,Santa Ana,,USD,9/12/13,2013-09-12 00:00:00,5937
/company/softcom-microsystems,/company/intel,Intel,hardware,USA,CA,SF Bay,Santa Clara,,USD,7/12/99,1999-07-12 00:00:00,5938
/company/softek-storage-solutions,/company/ibm,IBM,software,USA,NY,New York,Armonk,,USD,3/1/07,2007-03-01 00:00:00,5939
/company/softlayer,/company/ibm,IBM,software,USA,NY,New York,Armonk,,USD,6/5/13,2013-06-05 00:00:00,5940
/company/softmax,/company/qualcomm,Qualcomm,semiconductor,USA,CA,San Diego,San Diego,,USD,12/21/07,2007-12-21 00:00:00,5941
/company/softricity,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,,USD,7/17/06,2006-07-17 00:00:00,5942
/company/softscape,/company/sumtotal-systems,SumTotal Systems,enterprise,USA,FL,Gainesville,Gainesville,,USD,9/20/10,2010-09-20 00:00:00,5943
/company/softtouch,/company/ablenet,AbleNet,software,USA,MN,North - Roseville,North - Roseville,,USD,1/12/09,2009-01-12 00:00:00,5944
/company/software-impressions,/company/integrity-interactive,Integrity Interactive,software,USA,MA,Boston,Waltham,,USD,9/10/08,2008-09-10 00:00:00,5945
/company/software-techniques,/company/manatron,Manatron,software,USA,MI,Portage,Portage,,USD,1/21/09,2009-01-21 00:00:00,5946
/company/softway-systems,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,,USD,9/17/99,1999-09-17 00:00:00,5947
/company/solaicx,/company/memc-electronic-materials,MEMC Electronic Materials,semiconductor,USA,MO,Saint Louis,St. Peters,6.6E7,USD,5/24/10,2010-05-24 00:00:00,5948
/company/solais-lighting,/company/powersecure-international,PowerSecure International,cleantech,USA,NC,Raleigh-Durham,Wake Forest,,USD,4/15/13,2013-04-15 00:00:00,5949
/company/solana-surgical,/company/wright-medical-group,Wright Medical Group,,USA,TN,Arlington,Arlington,9.0E7,USD,2/2/14,2014-02-02 00:00:00,5950
/company/solar-implant-technologies,/company/intevac,Intevac,hardware,USA,CA,SF Bay,Santa Clara,,USD,11/30/10,2010-11-30 00:00:00,5951
/company/solar-integrated-technologies,/company/energy-conversion-devices,Energy Conversion Devices,hardware,USA,MS,Rochester Hills,Rochester Hills,1.63E7,USD,8/19/09,2009-08-19 00:00:00,5952
/company/solar-power-partners,/company/nrg-energy,NRG Energy,cleantech,USA,NJ,Princeton,Princeton,,USD,11/21/11,2011-11-21 00:00:00,5953
/company/solar-power-technologies,/company/draker-laboratories,Draker,cleantech,USA,VT,Burlington,Burlington,,USD,1/1/12,2012-01-01 00:00:00,5954
/company/solar-silicon-resource-group,/company/esmart-holdings,Esmart Holdings,hardware,SGP,,Singapore,Singapore,3.07E8,USD,12/8/09,2009-12-08 00:00:00,5955
/company/solar-velocity,/company/northridge,Northridge,consulting,USA,NC,Charlotte,Charlotte,,USD,1/4/12,2012-01-04 00:00:00,5956
/company/solar-estimate,/company/solarreviews,SolarReviews,other,USA,CO,Denver,Lakewood,,USD,2/1/13,2013-02-01 00:00:00,5957
/company/solarbuzz,/company/npd-group,NPD Group,consulting,USA,NY,New York,Port Washington,,USD,3/2/10,2010-03-02 00:00:00,5958
/company/solarc,/company/openlink,OpenLink Financial,software,USA,NY,Uniondale,Uniondale,,USD,10/17/11,2011-10-17 00:00:00,5959
/company/solarsoft-business-systems,/company/epicor,Epicor Software,software,SGP,,Singapore - Other,,,USD,9/13/12,2012-09-13 00:00:00,5960
/company/sold-2,/company/dropbox,Dropbox,software,USA,CA,SF Bay,San Francisco,,USD,11/5/13,2013-11-05 00:00:00,5961
/company/sold-com-au,/company/yahoo,Yahoo!,web,USA,CA,SF Bay,Sunnyvale,3.0E7,USD,2/1/01,2001-02-01 00:00:00,5962
/company/sole-rhythm,/company/shoe-york,Shoe York,web,,,unknown,,,USD,11/20/11,2011-11-20 00:00:00,5963
/company/soliant-energy,/company/emcore,Emcore,semiconductor,USA,NH,Albuquerque,Albuquerque,450000.0,USD,3/28/11,2011-03-28 00:00:00,5964
/company/solid-information-technology,/company/ibm,IBM,software,USA,NY,New York,Armonk,,USD,12/21/07,2007-12-21 00:00:00,5965
/company/solid-state-computers-pvt-ltd,/company/akal,AKAL,cleantech,USA,NJ,Sayreville,Sayreville,,USD,1/1/97,1997-01-01 00:00:00,5966
/company/solidcore-systems,/company/mcafee,McAfee,security,USA,CA,SF Bay,Santa Clara,4.7E7,USD,5/15/09,2009-05-15 00:00:00,5967
/company/solidware,/company/coverity,Coverity,enterprise,USA,CA,SF Bay,San Francisco,,USD,6/30/08,2008-06-30 00:00:00,5968
/company/soloprofesional-com,/company/hispazone,HispaZone,hardware,ESP,,Terrassa,Terrassa,20000.0,EUR,10/1/05,2005-10-01 00:00:00,5969
/company/solsoft,/company/exaprotect,Exaprotect,security,USA,CA,SF Bay,Mountain View,,USD,1/1/06,2006-01-01 00:00:00,5970
/company/solstas-lab-partners,/company/quest-diagnostics,Quest Diagnostics,,USA,NJ,Madison,Madison,5.7E8,USD,1/22/14,2014-01-22 00:00:00,5971
/company/solstice-neurosciences,/company/us-worldmeds,US WorldMeds,medical,USA,,Denver,Louisville,3.57E7,USD,8/13/10,2010-08-13 00:00:00,5972
/company/solta-medical,/company/valeant-pharmaceuticals-international,Valeant Pharmaceuticals International,biotech,USA,CA,Los Angeles,Aliso Viejo,2.5E8,USD,12/16/13,2013-12-16 00:00:00,5973
/company/solutionary,/company/diebold,Diebold,security,USA,OH,North Canton,North Canton,,USD,3/20/07,2007-03-20 00:00:00,5974
/company/soluto,/company/asurion,Asurion,other,USA,TN,Nashville,Nashville,1.3E8,USD,10/30/13,2013-10-30 00:00:00,5975
/company/solvay-pharmaceuticals,/company/abbott,Abbott Labs,biotech,USA,IL,Chicago,Des Plaines,6.6E9,USD,9/28/09,2009-09-28 00:00:00,5976
/company/solvedirect-service-management,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,,USD,3/25/13,2013-03-25 00:00:00,5977
/company/sometrics,/company/americanexpress,American Express,other,USA,,TBD,,3.0E7,USD,9/20/11,2011-09-20 00:00:00,5978
/company/songza,/company/amiestreet,Amie Street,web,USA,NY,New York,Long Island City,,USD,10/1/08,2008-10-01 00:00:00,5979
/company/sonic-solutions,/company/rovi,Rovi Corporation,software,USA,CA,SF Bay,Santa Clara,7.2E8,USD,12/23/10,2010-12-23 00:00:00,5980
/company/sonicbids,/company/backstage,Backstage,web,USA,NY,New York,New York,1.5E7,USD,1/30/13,2013-01-30 00:00:00,5981
/company/sonics-associates,/company/imax,IMAX,,CAN,,Mississauga,"Mississauga, Ontario",,USD,10/5/99,1999-10-05 00:00:00,5982
/company/sonicwall,/company/private-equity-group,Private equity group,,,,unknown,,7.17E8,USD,6/22/10,2010-06-22 00:00:00,5983
/company/sonora-medical-systems,/company/medical-imaging-holdings,Medical Imaging Holdings,,,,unknown,,,USD,10/5/09,2009-10-05 00:00:00,5984
/company/sonosite,/company/fujifilm,FUJIFILM,hardware,JPN,,Tokyo,Tokyo,,USD,12/15/11,2011-12-15 00:00:00,5985
/company/sony-netservices,/company/realnetworks,Real Networks,web,USA,WA,Seattle,Seattle,,USD,5/16/07,2007-05-16 00:00:00,5986
/company/sophia-wireless,/company/integral-systems,Integral Systems,,USA,MD,Washington DC,Columbia,2500000.0,USD,4/28/10,2010-04-28 00:00:00,5987
/company/sophion-bioscience,/company/biolin-scientific,Biolin Scientific,,SWE,,V�_stra Fr�_lunda,V�_stra Fr�_lunda,2.79E7,USD,7/6/11,2011-07-06 00:00:00,5988
/company/sos-security,/company/forsythe,Forsythe,consulting,USA,IL,Stokie,Stokie,,USD,8/16/12,2012-08-16 00:00:00,5989
/company/sosasta-com,/company/groupon,Groupon,web,USA,IL,Chicago,Chicago,,USD,1/10/10,2010-01-10 00:00:00,5990
/company/sound-around,/company/reverbnation,ReverbNation,software,USA,NC,Raleigh-Durham,Durham,,USD,10/20/10,2010-10-20 00:00:00,5991
/company/sound-design-technologies,/company/on-semiconductor,ON Semiconductor,semiconductor,USA,AZ,Phoenix,Phoenix,2.2E7,USD,6/9/10,2010-06-09 00:00:00,5992
/company/sound-solutions,/company/dover,Dover,enterprise,USA,IL,Chicago,Downers Grove,8.55E8,USD,7/5/11,2011-07-05 00:00:00,5993
/company/soundbite-communication,/company/genesys,Genesys,software,USA,CA,SF Bay,Daly City,1.0E8,USD,7/3/13,2013-07-03 00:00:00,5994
/company/sourcefire,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,2.7E9,USD,7/23/13,2013-07-23 00:00:00,5995
/company/source-ninja,/company/kiss-metrics,KISSmetrics,software,USA,CA,SF Bay,San Francisco,,USD,2/1/13,2013-02-01 00:00:00,5996
/company/sourcetree,/company/atlassian,Atlassian,enterprise,AUS,,Sydney,Sydney,,USD,10/6/11,2011-10-06 00:00:00,5997
/company/south-eastern-book-company,/company/c-a-jones-management-group,C.A. Jones Management Group,consulting,USA,KY,Murray,Murray,,USD,1/1/08,2008-01-01 00:00:00,5998
/company/southern-health-nhs-foundation-trust,/company/enterprise-study,Enterprise Study,software,GBR,,Cheltenham,Cheltenham,,USD,7/1/06,2006-07-01 00:00:00,5999
/company/spabooker,/company/booker-software,Booker,software,USA,NY,New York,New York,,USD,10/1/10,2010-10-01 00:00:00,6000
/company/spaceport-io,/company/facebook,Facebook,social,USA,CA,SF Bay,Menlo Park,,USD,4/23/13,2013-04-23 00:00:00,6001
/company/spamcop,/company/ironport,IronPort Systems,security,USA,CA,SF Bay,San Bruno,,USD,11/24/03,2003-11-24 00:00:00,6002
/company/spans-logic,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,,USD,3/28/07,2007-03-28 00:00:00,6003
/company/sparco-technologies,/company/pctel,PCTEL,software,USA,IL,Chicago,Bloomingdale,2400000.0,USD,1/13/10,2010-01-13 00:00:00,6004
/company/sparkbuy,/company/google,Google,search,USA,CA,SF Bay,Mountain View,,USD,5/23/11,2011-05-23 00:00:00,6005
/company/refurit,/company/emerge-first-llc,Emerge First LLC,,,,unknown,,,USD,10/1/13,2013-10-01 00:00:00,6006
/company/sparkroom,/company/cunet,CUnet,advertising,USA,NJ,New York,Paramus,,USD,2/1/10,2010-02-01 00:00:00,6007
/company/mskynet,/company/yahoo,Yahoo!,web,USA,CA,SF Bay,Sunnyvale,,USD,1/21/14,2014-01-21 00:00:00,6008
/company/sparrow,/company/google,Google,search,USA,CA,SF Bay,Mountain View,,USD,7/20/12,2012-07-20 00:00:00,6009
/company/sparus-software,/company/zenprise,Zenprise,mobile,USA,CA,SF Bay,Redwood City,,USD,10/25/10,2010-10-25 00:00:00,6010
/company/spatrade,/company/questex-media-group,Questex Media Group,web,USA,MD,Boston,Newton,,USD,8/21/08,2008-08-21 00:00:00,6011
/company/spawn-labs,/company/gamestop,Gamestop,games_video,USA,TX,Dallas,Grapevine,,USD,3/31/11,2011-03-31 00:00:00,6012
/company/special-ops-media,/company/lbi-international,LBI International,web,SWE,,Stockholm,Stockholm,4.5E7,USD,4/7/08,2008-04-07 00:00:00,6013
/company/spectralinear,/company/silicon-laboratories,Silicon Laboratories,hardware,USA,AL,Huntsville,Huntsville,,USD,1/26/11,2011-01-26 00:00:00,6014
/company/spectrum-k12-school-solutions,/company/scantron,Scantron,software,USA,MN,Minneapolis,Eagan,,USD,7/22/10,2010-07-22 00:00:00,6015
/company/spectrum-networks,/company/wave-broadband,Wave Broadband,network_hosting,USA,WA,Washington - Other,,,USD,9/12/13,2013-09-12 00:00:00,6016
/company/spectrum-printing-systems,/company/innerworkings,InnerWorkings,software,USA,CA,SF Bay,San Francisco,,USD,3/9/07,2007-03-09 00:00:00,6017
/company/spectrum-san-diego,/company/saic,SAIC,security,USA,VA,Washington DC,McLean,,USD,1/5/10,2010-01-05 00:00:00,6018
/company/specwave,/company/bentley-systems,Bentley Systems,software,USA,PA,Philadelphia,Exton,,USD,11/13/12,2012-11-13 00:00:00,6019
/company/speedfox,/company/alentus,Alentus Corporation,network_hosting,USA,CA,Los Angeles,Aliso Viejo,,USD,4/1/08,2008-04-01 00:00:00,6020
/company/speedsix,/company/genarts,GenArts,software,USA,MA,Boston,Cambridge,,USD,1/20/09,2009-01-20 00:00:00,6021
/company/sphera-corporation,/company/swsoft,SWsoft,software,USA,VA,Washington DC,Herndon,,USD,9/18/07,2007-09-18 00:00:00,6022
/company/sphere-2,/company/aol,AOL,news,USA,NY,New York,New York,,USD,4/15/08,2008-04-15 00:00:00,6023
/company/sphereoptics,/company/labsphere,Labsphere,,USA,NH,North Sutton,North Sutton,,USD,1/27/10,2010-01-27 00:00:00,6024
/company/spicyliveshows-com,/company/hellhouse-media,HellHouse Media,games_video,USA,WA,Seattle,Renton,,USD,10/1/08,2008-10-01 00:00:00,6025
/company/spidersat-communications,/company/itc-global,ITC Global,public_relations,USA,FL,Tampa,St. Petersburg,,USD,8/29/12,2012-08-29 00:00:00,6026
/company/spikesource,/company/black-duck-software,Black Duck Software,software,USA,MA,Boston,Waltham,,USD,11/17/10,2010-11-17 00:00:00,6027
/company/spime,/company/trimble,Trimble,network_hosting,USA,CA,SF Bay,Sunnyvale,,USD,5/23/12,2012-05-23 00:00:00,6028
/company/spin,/company/spin-media,SpinMedia,music,USA,CA,Los Angeles,Hollywood,,USD,7/10/12,2012-07-10 00:00:00,6029
/company/spinback,/company/buddymedia,Salesforce Buddy Media,enterprise,USA,NY,New York,New York,,USD,5/12/11,2011-05-12 00:00:00,6030
/company/spin-media,/company/spinmedia-group,SpinMedia Group,music,,,unknown,,,USD,2/3/14,2014-02-03 00:00:00,6031
/company/spinner-com,/company/aol,AOL,news,USA,NY,New York,New York,3.2E8,USD,6/1/99,1999-06-01 00:00:00,6032
/company/spinvox,/company/nuance,Nuance Communications,software,USA,MA,Boston,Burlington,1.02E8,USD,12/30/09,2009-12-30 00:00:00,6033
/company/spinway,/company/unitedonline,United Online,web,USA,CA,Los Angeles,Woodland Hills,,USD,3/1/01,2001-03-01 00:00:00,6034
/company/spire,/company/perfect-escapes,Perfect Escapes,travel,USA,CA,SF Bay,San Francisco,,USD,1/1/10,2010-01-01 00:00:00,6035
/company/spiritclips,/company/hallmark,Hallmark,ecommerce,,,unknown,,,USD,3/30/12,2012-03-30 00:00:00,6036
/company/spirogen,/company/astrazeneca,AstraZeneca,biotech,GBR,,London,London,4.4E8,USD,10/15/13,2013-10-15 00:00:00,6037
/company/spirus-medical,/company/olympus-corporation,Olympus Corporation,hardware,JPN,,Tokyo,Tokyo,,USD,7/5/11,2011-07-05 00:00:00,6038
/company/spl-worldgroup,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,,USD,11/3/06,2006-11-03 00:00:00,6039
/company/splash-news,/company/corbis-images,Corbis Images,,USA,WA,Seattle,Seattle,,USD,7/20/11,2011-07-20 00:00:00,6040
/company/sponge,/company/kurtosys,Kurtosys,software,GBR,,London,London,,USD,7/1/11,2011-07-01 00:00:00,6041
/company/sportacular,/company/citizen-sports,Citizen Sports,sports,USA,CA,SF Bay,San Francisco,,USD,11/10/08,2008-11-10 00:00:00,6042
/company/sportingo,/company/tixdaq,tixdaq,web,,,unknown,,,USD,4/5/09,2009-04-05 00:00:00,6043
/company/sports-express,/company/luggage-forward,Luggage Forward,web,USA,MA,Boston,Boston,,USD,7/27/09,2009-07-27 00:00:00,6044
/company/sports-ws,/company/the-good-point,The Good Point,,,,unknown,,,USD,12/1/12,2012-12-01 00:00:00,6045
/company/sportsline,/company/viacom,Viacom,web,USA,NY,New York,New York,6.4E7,USD,12/1/04,2004-12-01 00:00:00,6046
/company/sportstream,/company/facebook,Facebook,social,USA,CA,SF Bay,Menlo Park,,USD,12/17/13,2013-12-17 00:00:00,6047
/company/sportsyndicator,/company/rightster,Rightster,other,GBR,NY,London,London,,USD,10/1/13,2013-10-01 00:00:00,6048
/company/sportvu,/company/stats,STATS,,USA,IL,Chicago,Northbrook,,USD,12/2/08,2008-12-02 00:00:00,6049
/company/spraycool,/company/parker-hannifin,Parker Hannifin,hardware,USA,OH,Cleveland,Cleveland,,USD,3/17/10,2010-03-17 00:00:00,6050
/company/spreedly-subscriptions,/company/pin-payments,Pin Payments,software,AUS,,Melbourne,Melbourne,,USD,7/1/13,2013-07-01 00:00:00,6051
/company/sprice-com,/company/travelport,Travelport,other,USA,NY,New York,New York,,USD,5/18/10,2010-05-18 00:00:00,6052
/company/springsoft-usa,/company/synopsys,Synopsys,software,USA,CA,SF Bay,Mountain View,,USD,8/3/12,2012-08-03 00:00:00,6053
/company/springsource,/company/vmware,VMware,software,USA,CA,SF Bay,Palo Alto,3.62E8,USD,8/10/09,2009-08-10 00:00:00,6054
/company/sprinks,/company/google,Google,search,USA,CA,SF Bay,Mountain View,,USD,11/5/03,2003-11-05 00:00:00,6055
/company/sprint-nextel,/company/softbank,SoftBank,mobile,JPN,,Tokyo,Tokyo,,USD,10/18/12,2012-10-18 00:00:00,6056
/company/spriteloq,/company/lanica,Lanica,games_video,USA,CA,SF Bay,Mountain View,,USD,10/22/12,2012-10-22 00:00:00,6057
/company/spruce-technologies,/company/apple,Apple,hardware,USA,CA,SF Bay,Cupertino,,USD,7/9/01,2001-07-09 00:00:00,6058
/company/spryance,/company/transcend-services,Transcend Services,software,USA,GA,Atlanta,Atlanta,6500000.0,USD,10/22/10,2010-10-22 00:00:00,6059
/company/spsmedical,/company/cantel-medical,Cantel Medical,biotech,USA,NJ,Little Falls,Little Falls,,USD,11/2/12,2012-11-02 00:00:00,6060
/company/spss,/company/ibm,IBM,software,USA,NY,New York,Armonk,1.2E9,USD,7/28/09,2009-07-28 00:00:00,6061
/company/spur-interactive,/company/dmn3,DMN3,advertising,USA,TX,Houston,Houston,,USD,2/10/11,2011-02-10 00:00:00,6062
/company/sqoot,/company/clutch,Clutch,mobile,,,unknown,,,USD,5/1/13,2013-05-01 00:00:00,6063
/company/squareone,/company/omnia-media,Omnia Media,games_video,,,unknown,,,USD,1/1/14,2014-01-01 00:00:00,6064
/company/squotient-analyzers,/company/cocubes,CoCubes.com,education,IND,,Gurgaon,Gurgaon,,USD,6/8/12,2012-06-08 00:00:00,6065
/company/srd,/company/ibm,IBM,software,USA,NY,New York,Armonk,,USD,1/7/05,2005-01-07 00:00:00,6066
/company/sree-jayajothi-cements,/company/crh,CRH,manufacturing,IRL,,unknown,Dublin 22,1.75E8,EUR,8/12/13,2013-08-12 00:00:00,6067
/company/ssd-korea,/company/parker-hannifin,Parker Hannifin,hardware,USA,OH,Cleveland,Cleveland,,USD,7/14/11,2011-07-14 00:00:00,6068
/company/sse-do-brasil-ltda,/company/g4s,G4S,security,GBR,,London,West Sussex,,USD,6/8/10,2010-06-08 00:00:00,6069
/company/ssg-aps,/company/iloop-mobile,iLoop Mobile,advertising,USA,CA,SF Bay,San Jose,,USD,1/1/06,2006-01-01 00:00:00,6070
/company/st-croix-solutions,/company/pinnacle-business-systems,Pinnacle Business Systems,,USA,OK,Edmond,Edmond,,USD,1/2/13,2013-01-02 00:00:00,6071
/company/stackmob,/company/paypal,PayPal,finance,USA,CA,SF Bay,San Jose,,USD,12/17/13,2013-12-17 00:00:00,6072
/company/stadeon,/company/yahoo,Yahoo!,web,USA,CA,SF Bay,Sunnyvale,,USD,3/1/05,2005-03-01 00:00:00,6073
/company/stadium-entertainment,/company/compress-technologies,Compress Technologies,,,,unknown,,,USD,1/24/11,2011-01-24 00:00:00,6074
/company/stage-smart-limited,/company/utstarcom,UTStarcom,other,USA,CA,SF Bay,Oakland,3.0E7,USD,11/11/10,2010-11-11 00:00:00,6075
/company/stampede-technologies,/company/comtech-telecommunications,Comtech Telecommunications,public_relations,USA,NY,Melville,Melville,,USD,11/4/10,2010-11-04 00:00:00,6076
/company/standing-cloud,/company/appdirect,AppDirect,enterprise,USA,CA,SF Bay,San Francisco,9000000.0,USD,9/10/13,2013-09-10 00:00:00,6077
/company/standoutjobs,/company/talent-technology,Talent Technology,software,CAN,,SF Bay,Richmond,,USD,10/19/10,2010-10-19 00:00:00,6078
