评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
韩国来偷[脸红],2022-02-27 21:53:54,2,评论,韩国来偷,0.2872
换首歌吧 虽然歌很好  但是现在听到真的莫名烦躁,2022-02-26 22:46:07,4,评论,换首歌吧 虽然歌很好 但是现在听到真的莫名烦躁,0.0548
同感,2022-02-26 23:23:48,5,回复,同感,0.1936
她们坐在竹竿上就是飘着了[tv_惊吓],2022-02-26 20:02:43,5,评论,她们坐在竹竿上就是飘着了,0.6168
姐姐，你们那里冷不冷啊？天气冷，还是少在河里练习一点吧，看看能不能找到室内的练习代替方式。咱女人本来就体寒，感觉这样好伤身体呀[拥抱],2022-02-26 17:44:32,5,评论,姐，你们那里冷不冷啊？天气冷，还是少在河里练习一点吧，看能不能找到室内的练习代替方式。咱女人本来就体寒，感觉这样好伤身体呀,0.2545
偷国来偷啊,2022-02-26 16:10:46,5,评论,偷国来偷啊,0.3832
铁掌水上飘？[喜欢],2022-03-02 15:43:02,5,评论,铁掌水上飘？,0.0937
在申了，在申了，思密达[吃瓜],2022-03-02 03:47:53,5,评论,在申了，思密达,0.3229
前排[热词系列_好耶],2022-02-24 16:03:11,5,评论,前排,0.6511
[吃瓜]给韩国人看见估计又被拿去申请了,2022-03-01 22:11:57,5,评论,给韩国人看见估计又被拿去申请了,0.0822
这是怎么飘起来的？一根竹子浮力这么大吗？,2022-02-26 15:52:10,5,评论,这是怎么飘起来的？一根竹子浮力这么大吗？,0.0065
韩国: 啊哈哈哈哈哈，非遗来喽！哎这非遗都来了，大家怎么都不申呐？,2022-03-01 22:13:13,3,评论,韩国: 啊哈，非遗来喽！哎这非遗都来了，大家怎么都不申呐？,0.0856
女鬼水上漂,2022-03-07 15:36:30,2,评论,女鬼水上漂,0.3596
不敢说话,2022-03-01 11:32:02,4,评论,不敢说话,0.2038
达摩祖师一苇渡江,2022-03-01 11:17:27,5,评论,达摩祖师一苇渡江,0.6105
本是后山人，偶做前堂客。醉舞经阁半卷书，坐井说天阔！我没见识，但不妨碍我给你点赞,2022-03-01 14:31:43,3,评论,本是后山人，偶做前堂客。醉舞经阁半卷书，坐井说天阔！我没见识，但不妨碍我给你点赞,0.9926
这视频搁热榜上几天了，我实在看不下去了，充了5块的电[脱单doge],2022-03-02 12:44:06,5,评论,这视频搁热榜上几天了，我实在看不下去了，充了5块的电,0.0426
在申了思密达[给心心],2022-02-28 23:23:57,4,评论,在申了思密达,0.2435
棒子:这个人是韩国血统！,2022-02-28 13:42:55,4,评论,棒子:这个人是韩国血统！,0.0916
小西八学不会，就审不了，放心,2022-02-27 23:52:25,5,评论,小西八学不会，就审不了，放心,0.2931
姐姐别感冒了！看起来好冷>_<,2022-02-27 23:54:03,5,回复,姐别感冒了！看起来好冷>_<,0.4526
姐姐你终于回来了[委屈][委屈][委屈],2022-03-01 00:42:47,5,评论,姐你终于回来了,0.9456
弹幕说小西八学不会来偷的，提醒你们一句话，不要低估你的对手，虽然很难但并不是0概率事件，赶紧发扬光大让世界都知道是我们的才最重要,2022-02-28 15:42:57,6,评论,弹幕说小西八学不会来偷的，提醒你们一句话，不要低估你的对手，虽然很难但并不是0概率事件，赶紧发扬光大让世界都知道是我们的才最重要,0.5205
注意点身体,2022-03-02 11:57:35,3,评论,注意点身体,0.6834
加油加油！,2022-03-01 15:36:33,3,评论,加油！,0.9475
加油[打call],2022-03-01 12:24:39,5,评论,加油,0.9596
一苇渡江[星星眼],2022-03-01 11:56:06,5,评论,一苇渡江,0.598
助力每一个梦想成真,2022-03-01 11:30:45,2,评论,助力每一个梦想成真,0.9947
一苇渡江[星星眼],2022-03-01 11:56:06,5,评论,一苇渡江,0.598
助力每一个梦想成真,2022-03-01 11:30:45,2,评论,助力每一个梦想成真,0.9947
这是怎么站住的啊，好神奇,2022-02-28 21:28:54,5,评论,这是怎么站住的啊，好神奇,0.6539
助力每一个梦想,2022-03-01 11:35:52,3,评论,助力每一个梦想,0.9923
现在不止别的国偷，很多中国人也把自己的文化拱手送人[嗑瓜子],2022-02-28 10:56:25,3,评论,现在不止别的国偷，很多中国人也把自己的文化拱手送人,0.4441
这个……真惊到我了[热词系列_知识增加][热词系列_吹爆][热词系列_你币有了],2022-02-27 23:50:13,3,评论,这个…真惊到我了,0.6938
怎么做到的啊[哦呼],2022-02-27 23:48:40,6,评论,怎么做到的啊,0.347
神明不曾来过，雨滴是你的点缀，加油，注意安全,2022-02-27 23:44:39,3,评论,神明不曾来过，雨滴是你的点缀，加油，注意安全,0.9446
真的很厉害，也许我不懂但还是希望姐妹首先要照顾好自己，下雨天太危险了，一定要注意安全（感谢每个为传承中国传统文化不断努力的中国人）,2022-02-27 23:26:38,4,评论,真的很厉害，也许我不懂但还是希望姐妹首先要照顾好自己，下雨天太危险了，一定要注意安全（感谢每个为传承中国传统文化不断努力的中国人）,0.9175
我去，我知道这个妹妹，我做英语卷子的时候有一个阅读理解，就是关于独木飘的[星星眼][星星眼],2022-02-27 22:03:17,2,评论,我去，我知道这个妹，我做英语卷子的时候有一个阅读理解，就是关于独木飘的,0.865
我去，背影像极了楚人美,2022-02-27 18:53:37,4,评论,我去，背影像极了楚人美,0.9845
但是小姐姐好努力，加油💪,2022-02-27 18:55:11,4,回复,但是小姐好努力，加油💪,0.9607
个人觉得只是一种杂耍技艺而已，上升不到非物质文化遗产的地步。古风古装最近几年有点被滥用的感觉。,2022-02-27 18:00:09,4,评论,个人觉得只是一种杂耍技艺而已，上升不到非物质文化遗产的地步。古风古装最近几年有点被滥用的感觉。,0.36
地儿不错啊😄,2022-02-28 18:45:05,3,评论,地儿不错啊😄,0.8816
我觉得小姐姐换个头饰可能比较好,2022-02-28 17:34:20,4,评论,我觉得小姐换个头饰可能比较好,0.3774
v5,2022-02-28 12:40:19,4,评论,v5,0.7749
刷什么评论啊 看我干什么啊？我又不会整花活[doge]不过 提醒你一声 别光记得点赞 把投币和收藏也点点[脱单doge],2022-02-28 00:29:57,4,评论,刷什么评论啊 看我干什么啊？我又不会整花活,0.0447
达摩祖师，一苇渡江？,2022-02-27 18:32:27,5,评论,达摩祖师，一苇渡江？,0.1464
助力每一个美丽的梦想[给心心],2022-02-27 18:02:09,5,评论,助力每一个美丽的梦想,0.9971
真的棒！[打call][打call]（题外话，最后一句字幕变成了“总有一天，全城都要高考”[笑哭][笑哭]）,2022-02-27 17:11:15,5,评论,真的棒！）,0.9557
姐姐你被写进我们的报纸里了！！,2022-02-27 16:41:15,4,评论,姐你被写进我们的报纸里了！,0.3262
@，韩国,2022-02-27 16:18:34,2,评论,@，韩国,0.8492
一苇过江,2022-02-27 15:59:53,5,评论,一苇过江,0.6105
小西八：明白了,2022-02-27 15:24:17,6,评论,小西八：明白了,0.3518
这个不用担心被偷，因为小西八连模仿都不敢[脱单doge],2022-02-27 14:42:57,4,评论,这个不用担心被偷，因为小西八连模仿都不敢,0.4277
先别急着穿衣服，等练好了再甩袖子吧！,2022-02-27 14:05:57,5,评论,先别急着穿衣服，等练好了再甩袖子吧！,0.535
卧槽，姐姐你上过我英语阅读理解[热词系列_知识增加],2022-02-27 14:05:43,5,评论,卧槽，姐你上过我英语阅读理解,0.1776
治好了我对山村老尸的阴影[冰墩墩],2022-02-27 14:04:00,3,评论,治好了我对山村老尸的阴影,0.0891
天啊，姐姐还是要注意安全,2022-02-27 13:52:15,4,评论,天啊，姐还是要注意安全,0.5864
我们家乡那边有超多老年人都在滑,2022-02-27 13:46:49,2,评论,我们家乡那边有超多老年人都在滑,0.8745
好厉害！！！,2022-02-27 13:43:22,5,评论,好厉害！,0.8539
我喜欢这雨,2022-02-27 13:43:01,4,评论,我喜欢这雨,0.8912
24岁贵州女孩独竹漂已经上了我们的英语时文练习册上,2022-02-27 13:07:24,2,评论,24岁贵州女孩独竹漂已经上了我们的英语时文练习册上,0.8724
加油啊，加油啊，加油啊！,2022-02-27 12:47:22,3,评论,加油啊，加油啊！,0.9807
加油,2022-02-27 12:36:19,6,评论,加油,0.9596
小心啊,2022-02-27 12:27:37,2,评论,小心啊,0.0919
加油,2022-02-27 12:23:08,3,评论,加油,0.9596
摄影师怎么拍的？[难过],2022-02-27 11:57:12,2,评论,摄影师怎么拍的？,0.0821
一苇渡江[支持],2022-02-27 11:53:05,4,评论,一苇渡江,0.598
牛批,2022-02-27 11:47:24,5,评论,牛批,0.5892
太厉害了,2022-02-27 11:40:59,4,评论,太厉害了,0.2511
我天 这个平衡,2022-02-27 11:32:37,5,评论,我天 这个平衡,0.7572
[委屈],2022-02-27 11:27:49,4,评论,,0.5678
厉害！[支持][支持][支持][支持],2022-02-27 11:22:25,6,评论,厉害！,0.5786
好美呀！加油！,2022-02-27 11:19:59,4,评论,好美呀！加油！,0.9931
加油,2022-02-27 10:55:14,5,评论,加油,0.9596
加油！,2022-02-27 10:37:07,5,评论,加油！,0.9475
奢侈啊,2022-02-27 10:20:41,2,评论,奢侈啊,0.9544
之前英语作业做到了你的阅读理解[吃瓜],2022-02-27 09:54:49,5,评论,之前英语作业做到了你的阅读理解,0.605
有梦想 且为之付诸行动 从不放弃的人  值得所有人的尊重和掌声,2022-02-27 08:44:45,4,评论,有梦想 且为之付诸行动 从不放弃的人 值得所有人的尊重和掌声,0.9876
6,2022-02-27 08:13:50,5,评论,6,0.7206
太强了,2022-02-27 08:02:26,4,评论,太强了,0.3773
我相信人类有无限可能，尤其是中国人,2022-02-27 04:31:55,5,评论,我相信人类有无限可能，尤其是中国人,0.4063
我相信人类有无限可能，尤其是中国人,2022-02-27 04:31:55,5,评论,我相信人类有无限可能，尤其是中国人,0.4063
注意不要着凉啦，赶紧进来擦擦头发。吹一下衣服。不要着凉了。,2022-02-27 03:53:45,5,评论,注意不要着凉啦，赶紧进来擦头发。吹一下衣服。不要着凉了。,0.0317
雨天太难了,2022-02-27 02:57:47,5,评论,雨天太难了,0.1538
加油，很美。别受伤了,2022-02-27 02:14:43,3,评论,加油，很美。别受伤了,0.9728
加油。[打call],2022-02-26 22:30:10,5,评论,加油。,0.9069
京剧猫诚不欺我[doge][doge],2022-02-28 14:13:02,5,评论,京剧猫诚不欺我,0.6565
回去喝红糖姜汤，别感冒,2022-02-28 11:47:27,5,评论,回去喝红糖姜汤，别感冒,0.9051
记得加水印,2022-02-28 09:41:00,4,评论,记得加水印,0.8217
粉色战狼[星星眼],2022-02-27 11:43:01,4,评论,粉色战狼,0.739
小姐姐好厉害！加油！注意安全啊,2022-02-27 09:58:25,4,评论,小姐好厉害！加油！注意安全啊,0.9515
好绝啊！！！,2022-02-27 04:02:03,5,评论,好绝啊！,0.6102
练这个很容易摔的，摔水里是好的，摔在竹子上真的很痛，想象一下自己的脚踢到木柜子或者床脚就知道了,2022-03-01 10:59:26,5,评论,练这个很容易摔的，摔水里是好的，摔在竹子上真的很痛，想象一下自己的脚踢到木柜子或者床脚就知道了,0.9003
我也好想去传承这个非遗，但是我180斤的体重不答应,2022-02-28 15:53:52,4,评论,我也好想去传承这个非遗，但是我180斤的体重不答应,0.939
已经在申了，思密达,2022-02-27 11:22:53,5,评论,已经在申了，思密达,0.3417
时代在进步，总要抛弃一些东西。有些东西没了欣赏者也就是无用物了。,2022-03-10 01:23:11,3,评论,时代在进步，总要抛弃一些东西。有些东西没了欣赏者也就是无用物了。,0.3013
然后突然想起了苏老先生写的：纵一苇之所如，凌万顷之茫然。浩浩乎如冯虚御风，而不知其所止；飘飘乎如遗世独立，羽化而登仙。,2022-02-27 15:29:27,5,评论,然后突然想起了苏老先生写的：纵一苇之所如，凌万顷之茫然。浩乎如冯虚御风，而不知其所止；飘乎如遗世独立，羽化而登仙。,0.6376
55 好美 但是好危险哎[给心心][给心心]注意安全啦,2022-02-24 21:11:09,5,评论,5 好美 但是好危险哎注意安全啦,0.6777
好厉害[星星眼][星星眼][星星眼],2022-02-24 16:04:02,6,评论,好厉害,0.8611
终于看到掉水里了,2022-02-24 16:05:20,5,评论,终于看到掉水里了,0.5014
心目中的英雄齐天大圣，当年也是这样吗？,2022-02-27 00:22:13,2,评论,心目中的英雄齐天大圣，当年也是这样吗？,0.1521
弹幕有人说小心棒子偷走，笑死，棒子根本学不会，而且，全世界都知道会轻功的是因为有中国功夫[狗子],2022-02-26 21:17:44,5,评论,弹幕有人说小心棒子偷走，笑死，棒子根本学不会，而且，全世界都知道会轻功的是因为有中国功夫,0.0995
注意防棒子！[响指][OK],2022-02-27 02:54:02,5,评论,注意防棒子！,0.0537
姐姐注意身体,2022-03-02 21:50:50,4,评论,姐注意身体,0.9261
终于看见落水，加油,2022-02-24 16:10:41,5,评论,终于看见落水，加油,0.9936
喷子：害 这东西有啥用我：你活着也着实没用啊,2022-02-26 16:17:27,5,评论,喷子：害 这东西有啥用我：你活着也着实没用啊,0.0139
换个专业的摄像和剪辑能够更美,2022-02-26 21:21:36,4,评论,换个专业的摄像和剪辑能够更美,0.9054
做作,2022-03-06 14:33:12,5,评论,做作,0.0386
@白若漓漓漓漓_ 卧槽，在学校看的那篇英语文章,2022-02-26 14:21:58,3,评论,@白若漓_ 卧槽，在学校看的那篇英语文章,0.4008
卧槽,2022-02-27 10:17:24,5,回复,卧槽,0.0255
韩国🇰🇷：先申个遗，世界马上是我的了思密达[doge],2022-02-26 22:17:30,4,评论,韩国🇰🇷：先申个遗，世界马上是我的了思密达,0.7185
美人：注意身体,2022-02-26 20:47:01,3,评论,美人：注意身体,0.9331
我觉得这项技术就算小西八申遗了也学不会,2022-02-26 20:36:33,2,评论,我觉得这项技术就算小西八申遗了也学不会,0.1898
太难了学不来思密达,2022-02-26 21:05:04,5,评论,太难了学不来思密达,0.0407
打水印，防偷国,2022-02-26 21:06:18,5,评论,打水印，防偷国,0.7943
靠，好厉害[跪了],2022-02-26 22:08:46,5,评论,靠，好厉害,0.6061
加油啊小姐姐很厉害，记得打码哦,2022-02-26 19:57:46,5,评论,加油啊小姐很厉害，记得打码哦,0.9384
有一说一这个我觉得我都站不稳[跪了],2022-02-26 07:59:14,5,评论,有一说一这个我觉得我都站不稳,0.058
会着凉的，雨天 又赤脚泡冷水,2022-02-25 01:00:37,5,评论,会着凉的，雨天 又赤脚泡冷水,0.5279
心疼我柳儿落水了，快来我怀里烘干。。。,2022-02-24 21:38:27,4,评论,心疼我柳儿落水了，快来我怀里烘干。,0.989
别让韩国人知道就行,2022-02-26 17:02:29,5,评论,别让韩国人知道就行,0.4164
在申了，思密达,2022-02-26 17:07:10,4,回复,在申了，思密达,0.3229
已经在偷了思密达[doge],2022-02-27 14:36:42,2,评论,已经在偷了思密达,0.0981
我超，太帅了,2022-02-26 17:11:26,6,评论,我超，太帅了,0.9961
真正高手在民间,2022-02-26 17:20:01,4,评论,真正高手在民间,0.8269
很好，不过现在它是我们的了，思密达[墨镜],2022-02-26 17:37:08,5,评论,很好，不过现在它是我们的了，思密达,0.9307
我看到她从竹子上跌下来的那一幕时，非常非常的感动，我明白，那就是她的台下十年功。  失败有的时候比成功还值得歌颂，因为失败是成功的黎明前。,2022-02-26 18:17:57,4,评论,我看到她从竹子上跌下来的那一幕时，非常的感动，我明白，那就是她的台下十年功。 失败有的时候比成功还值得歌颂，因为失败是成功的黎明前。,0.9742
申遗了吗？,2022-02-26 16:15:58,5,评论,申遗了吗？,0.0603
这种画面真的太美了，我理解古人追求的天人合一的感觉了。感谢小姐姐，但也要注意身体[爱心],2022-02-26 18:44:33,5,评论,这种画面真的太美了，我理解古人追求的天人合一的感觉了。感谢小姐，但也要注意身体,0.9794
偷国:很好，我们申遗了,2022-02-26 16:32:46,5,评论,偷国:很好，我们申遗了,0.9669
偷国也得学得会才行,2022-02-26 16:36:34,6,回复,偷国也得学得会才行,0.5471
谁谓河广，一苇杭之。姐姐把这句诗诠释到了极致,2022-02-26 16:25:18,3,评论,谁谓河广，一苇杭之。姐把这句诗诠释到了极致,0.6267
[支持][爱心]好冷，注意安全,2022-02-26 16:16:56,3,评论,好冷，注意安全,0.6951
要高考哦(´-ω-`),2022-02-26 16:36:34,5,评论,要高考哦(´-ω-`),0.8331
保持微笑(*^ω^*)继续前进,2022-02-24 16:12:26,5,评论,保持微笑(*^ω^*)继续前进,0.9597
韩国：正在申遗了思密达,2022-02-26 16:20:12,5,评论,韩国：正在申遗了思密达,0.4839
辛苦啦！！！！,2022-02-26 16:18:24,4,评论,辛苦啦！,0.9417
小西八：启动血轮眼[阴险],2022-02-26 16:10:18,5,评论,小西八：启动血轮眼,0.6065
嘿嘿,2022-02-26 15:45:35,4,评论,嘿,0.6571
在申了思密达,2022-02-26 16:50:38,4,评论,在申了思密达,0.2435
在申了思密达[妙啊]失败了阿西吧[tv_大哭],2022-02-26 16:12:39,4,评论,在申了思密达,0.2435
加油,2022-02-26 16:02:48,4,评论,加油,0.9596
已经申遗了思密达,2022-02-26 15:56:04,5,评论,已经申遗了思密达,0.3491
说实话，舞不好看，不过精神可嘉，加油,2022-02-26 15:02:03,4,评论,说实话，舞不好看，不过精神可嘉，加油,0.4367
申遗思密达,2022-02-26 15:13:10,4,评论,申遗思密达,0.6105
传承！,2022-02-25 10:33:49,5,评论,传承！,0.887
女孩子站在这么冷的江水里面 为up点赞 祝身体健康 开开心心,2022-02-24 22:05:42,5,评论,女孩子站在这么冷的江水里面 为up点赞 祝身体健康 开心,0.9964
@我是画画大王,2022-02-26 09:52:24,4,评论,@我是画大王,0.931
好有意境，令人联想翩翩,2022-02-26 13:54:43,3,回复,好有意境，令人联想翩,0.9458
三连支持，有梦的人生才完整,2022-02-24 16:16:16,4,评论,三连支持，有梦的人生才完整,0.9888
她们坐在竹竿上就是飘着了[tv_惊吓],2022-02-26 20:02:43,5,评论,她们坐在竹竿上就是飘着了,0.6168
太厉害太厉[热词系列_害],2022-02-26 11:34:28,4,评论,太厉害太厉,0.3266
哇，这个是怎么站稳地？看起来好厉害,2022-02-26 14:34:09,5,评论,哇，这个是怎么站稳地？看起来好厉害,0.3196
独竹水上漂不止一次出现在卷子上！讲的就是up,2022-02-26 14:34:46,4,评论,独竹水上漂不止一次出现在卷子上！讲的就是up,0.0731
这是怎么飘起来的？一根竹子浮力这么大吗？,2022-02-26 15:52:10,5,评论,这是怎么飘起来的？一根竹子浮力这么大吗？,0.0065
一次次从水里到站上竹子真是太了不起了,2022-02-26 09:47:28,5,评论,一次从水里到站上竹子真是太了不起了,0.263
同胞们，请注意现在韩国，日本，甚至越南，印度，都在有组织的偷窃中国文化，在油管上面混淆视听，大放厥词，也希望看到这条的同胞们，站起来！一起抵抗！举报，澄清，据理力争，与贼人斗争到底！打赢这场文化战！微博，小红书，快看漫画，抖音等等已经被贼人资本注入资金，而且买了大量水军，进入中国混淆视听，而且伺机借着交流的幌子偷取中国文化，中医药，汉服，传统节日，美食，技艺，甚至历史都在被大量偷取！！大家去油管看看，能被气死，同胞们，我们要守卫我们的文化！！这也是一场战争！星星之火可以燎原，现在该我们守护我们的后人了！！看到偷取中国文化的视频请举报，评论澄清！不要做沉默的大多数！三人成虎，人言可畏！一旦贼人成功，一代一代洗脑，未来将没有人知道真相！我们要团结起来，共抗外敌！,2022-02-27 13:05:36,4,评论,同胞们，请注意现在韩国，日本，甚至越南，印度，都在有组织的偷窃中国文化，在油管上面混淆视听，大放厥词，也希望看到这条的同胞们，站起来！一起抵抗！举报，澄清，据理力争，与贼人斗争到底！打赢这场文化战！微博，小红书，快看漫画，抖音等已经被贼人资本注入资金，而且买了大量水军，进入中国混淆视听，而且伺机借着交流的幌子偷取中国文化，中医药，汉服，传统节日，美食，技艺，甚至历史都在被大量偷取！大家去油管看，能被气死，同胞们，我们要守卫我们的文化！这也是一场战争！星之火可以燎原，现在该我们守护我们的后人了！看到偷取中国文化的视频请举报，评论澄清！不要做沉默的大多数！三人成虎，人言可畏！一旦贼人成功，一代洗脑，未来将没有人知道真相！我们要团结起来，共抗外敌！,0.0125
这位姐姐很努力的在拍视频，但是视频剪辑一直很平淡，镜头也少，希望能进修一下，谢谢你的对非遗传承的努力，这是我作为观众的建议,2022-02-26 03:53:19,3,评论,这位姐很努力的在拍视频，但是视频剪辑一直很平淡，镜头也少，希望能进修一下，谢你的对非遗传承的努力，这是我作为观众的建议,0.872
小西八学不会，就审不了，放心,2022-02-27 23:52:25,5,评论,小西八学不会，就审不了，放心,0.2931
姐姐别感冒了！看起来好冷>_<,2022-02-27 23:54:03,5,回复,姐别感冒了！看起来好冷>_<,0.4526
加油,2022-02-25 23:58:20,5,评论,加油,0.9596
加油,2022-02-26 01:04:40,4,评论,加油,0.9596
up很厉害，但我好奇古代人民是为啥创造出这种艺术[tv_思考],2022-02-26 01:38:49,4,评论,up很厉害，但我好奇古代人民是为啥创造出这种艺术,0.1949
首先排除没钱坐船[doge],2022-02-26 10:35:21,5,回复,首先排除没钱坐船,0.2349
非常酷,2022-02-25 20:27:52,5,评论,非常酷,0.9897
[支持],2022-02-25 20:38:38,3,评论,,0.5678
姐姐加油[给心心][给心心][给心心],2022-02-25 20:38:07,5,评论,姐加油,0.9826
雨天湿滑，当心,2022-02-25 19:38:59,4,评论,雨天湿滑，当心,0.1125
小姐姐加油！,2022-02-24 16:18:07,5,评论,小姐加油！,0.8732
热搜，流水的第一，铁打的乌克兰,2022-02-26 14:56:50,5,评论,热搜，流水的第一，铁打的乌克兰,0.5286
台下十年功,2022-02-25 01:05:10,5,评论,台下十年功,0.7925
姐姐终于更新了,2022-02-24 16:05:25,5,评论,姐终于更新了,0.9397
一定可以的！,2022-02-24 16:04:15,5,评论,一定可以的！,0.9355
下雨呀！天哪！,2022-02-24 16:23:25,5,评论,下雨呀！天哪！,0.5136
加油,2022-02-24 16:22:46,4,评论,加油,0.9596
大雨？,2022-02-24 16:13:16,5,评论,大雨？,0.1542
注意安全,2022-02-24 16:12:37,6,评论,注意安全,0.6885
韩国：我觉得我又有了[doge],2022-02-24 17:40:31,5,评论,韩国：我觉得我又有了,0.6455
加油！！！[热词系列_吹爆],2022-02-24 16:19:40,5,评论,加油！,0.9475
水印!!!,2022-02-24 16:16:39,5,评论,水印!,0.7649
姐姐真的很棒！加油！[羞羞][羞羞][亲亲],2022-02-24 16:16:01,5,评论,姐真的很棒！加油！,0.9972
难道这就是传说中的轻功？,2022-03-07 12:22:21,2,评论,难道这就是传说中的轻功？,0.0918
@抱竹音,2022-03-11 17:46:44,5,评论,@抱竹音,0.8812
加油,2022-03-11 17:30:20,3,评论,加油,0.9596
解释不清楚中国人人均会武功的事了[脸红][脸红][脸红],2022-03-04 14:16:40,5,评论,解释不清楚中国人均会武功的事了,0.0829
中国的端午节没了，但是我们不会放弃，中国非遗由中国十四亿的我们来守护,2022-03-05 21:48:15,2,评论,中国的端午节没了，但是我们不会放弃，中国非遗由中国十四亿的我们来守护,0.9939
这是什么绝世武功,2022-03-04 16:56:11,3,评论,这是什么绝世武功,0.3709
"小西八偷了我们不少东西1、拔河（起源中国但被偷国申遗）2、暖炕（起源中国流传千年，各地都有，在偷国叫做暖炕，被偷国申遗）3端午祭（节）（就是端午节！！偷语发音Da—端，no—午，je—节。偷国申遗全称Gangneung Danoje Festival，这使咱们申请端午节只能用龙舟节代替，在国际上咱们说端午节，外国人首先会想到的是端午节是偷国节日！！！）4、丹青（没错就是你想到的那个丹青，人家六七十年代就申遗了）5、板索里（咱们的快板、评书、京韵大鼓、相声、京剧和天桥把式被偷国叫了一个这么土的名称申遗了，而且咱们在申遗快板、评书、京韵大鼓时几乎不能通过了）6、木结构建筑（咱们国家华美的建筑结构被偷国申遗了）7、活字印刷术（就是咱们的四大发明之一啊）8、宫廷礼乐（咱们国家的音乐啊，它们演奏的乐器都是咱们国家的）9、灵山斋（咱们国家佛教文化仪式，偷国没有的！！！）10、韩国传统武术（对标中国传统武术，而且咱们申遗武术时无法用传统武术申遗）11、麻织（起源于中国千年前，却被偷国申遗，而且如果再申遗这个确不能用这个名字）12、猎鹰（起源于千年前的中国，那时候偷国人可能还是野“人”）13、海女（起源于咱们国家和日本沿海地区，偷国到了近代才有的）14、摔跤（起源千年前咱们国家的）15、针灸（目前有疑问，但被成功申遗的几率很大，因为目前针灸标准99％来自偷国）16、海印寺（这个文化包含了中国和日本的寺庙文化，佛家文化，还有经卷和雕刻等。估计还有很多人不知道这个吧，但是已经被偷了）17、泡菜（四川泡菜一个小小分只，但是很恶心的是它们把百度百科中泡菜起源中国的词条举报删除了，转身就向世界宣称泡菜起源偷国，但是泡菜制作标准是中国定的）18、儒学书院（近乎是把孔子申遗了）19、东医宝鉴（对标的就是中医！！！）偷国申遗的几乎都是中国文化，以上是我从知乎网友那里整理过来的，但这只是九牛一毛，韩国财团再用金钱控制各国的博物馆，尤其是泛亚地区，它们把东北，辽东地区划到了偷国故土，其中最为典型的就是乌兹别克斯坦，每个儿童都会去他们那里的一个博物馆参观，但是那个博物馆是偷国财团资助的，他们会从幼年就被灌输咱们的东北，辽东地区是偷国的！！这些是我复制的就想让大家知道事情的严重性",2022-02-28 19:22:49,3,评论,"小西八偷了我们不少东西1、拔河（起源中国但被偷国申遗）2、暖炕（起源中国流传千年，各地都有，在偷国叫做暖炕，被偷国申遗）3端午祭（节）（就是端午节！偷语发音Da—端，no—午，je—节。偷国申遗全称Gangneung Danoje Festival，这使咱们申请端午节只能用龙舟节代替，在国际上咱们说端午节，外国人首先会想到的是端午节是偷国节日！）4、丹青（没错就是你想到的那个丹青，人家六七十年代就申遗了）5、板索里（咱们的快板、评书、京韵大鼓、相声、京剧和天桥把式被偷国叫了一个这么土的名称申遗了，而且咱们在申遗快板、评书、京韵大鼓时几乎不能通过了）6、木结构建筑（咱们国家华美的建筑结构被偷国申遗了）7、活字印刷术（就是咱们的四大发明之一啊）8、宫廷礼乐（咱们国家的音乐啊，它们演奏的乐器都是咱们国家的）9、灵山斋（咱们国家佛教文化仪式，偷国没有的！）10、韩国传统武术（对标中国传统武术，而且咱们申遗武术时无法用传统武术申遗）1、麻织（起源于中国千年前，却被偷国申遗，而且如果再申遗这个确不能用这个名字）12、猎鹰（起源于千年前的中国，那时候偷国人可能还是野“人”）13、海女（起源于咱们国家和日本沿海地区，偷国到了近代才有的）14、摔跤（起源千年前咱们国家的）15、针灸（目前有疑问，但被成功申遗的几率很大，因为目前针灸标准9％来自偷国）16、海印寺（这个文化包含了中国和日本的寺庙文化，佛家文化，还有经卷和雕刻等。估计还有很多人不知道这个吧，但是已经被偷了）17、泡菜（四川泡菜一个小分只，但是很恶心的是它们把百度百科中泡菜起源中国的词条举报删除了，转身就向世界宣称泡菜起源偷国，但是泡菜制作标准是中国定的）18、儒学书院（近乎是把孔子申遗了）19、东医宝鉴（对标的就是中医！）偷国申遗的几乎都是中国文化，以上是我从知乎网友那里整理过来的，但这只是九牛一毛，韩国财团再用金钱控制各国的博物馆，尤其是泛亚地区，它们把东北，辽东地区划到了偷国故土，其中最为典型的就是乌兹别克斯坦，每个儿童都会去他们那里的一个博物馆参观，但是那个博物馆是偷国财团资助的，他们会从幼年就被灌输咱们的东北，辽东地区是偷国的！这些是我复制的就想让大家知道事情的严重性",0.7024
