评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
自从发明紫砂制壶以来，紫砂材质可以自动泡茶，煮茶的工序就变得完全没必要了，斗茶艺术自然就衰落了，而很多人就说我们丢了老祖宗的东西。,2017-11-03 13:24:31,5,回复,自从发明紫砂制壶以来，紫砂材质可以自动泡茶，煮茶的工序就变得完全没必要了，斗茶艺术自然就衰落了，而很多人就说我们丢了老祖宗的东西。,0.9999
继续发 漆器叫Japan只不过是单纯历史上欧亚贸易的货源地问题。不是中国技术不好也不是日本的精良，更加没有什么在哪辉煌这种狗屁一样的事情。 单纯仅仅只是欧洲人买漆器的货源地是日本，就这么简单。 跟中国的荷兰豆荷兰的中国豆一个意思，货源地问题。难道因为名字就叫荷兰豆就是荷兰诞生的?在荷兰叫中国豆就是中国的骄傲? mdzz吧 很多疾病命名也只是用地名或者人名。用地名难道疾病就是那里诞生或者最多?用人名难道就是他第一个发现或者他发现的最多? 都不见得，也许只是恰好起了这么个名然后传开了 就像我们都知道小明一样 难道小明他爸就要在这瞎逼逼自己不出名?mdzz,2017-11-03 12:50:13,6,评论,继续发 漆器叫Japan只不过是单纯历史上欧亚贸易的货源地问题。不是中国技术不好也不是日本的精良，更加没有什么在哪辉煌这种狗屁一样的事情。 单纯仅只是欧洲人买漆器的货源地是日本，就这么简单。 跟中国的荷兰豆荷兰的中国豆一个意思，货源地问题。难道因为名字就叫荷兰豆就是荷兰诞生的?在荷兰叫中国豆就是中国的骄傲? mdz吧 很多疾病命名也只是用地名或者人名。用地名难道疾病就是那里诞生或者最多?用人名难道就是他第一个发现或者他发现的最多? 都不见得，也许只是恰好起了这么个名然后传开了 就像我们都知道小明一样 难道小明他爸就要在这瞎逼自己不出名?mdz,0.9999
其实这样科普费时费力，又不一定有效，简单一点，右上角稿件投诉（￣▽￣）,2017-11-03 13:17:10,5,回复,其实这样科普费时费力，又不一定有效，简单一点，右上角稿件投诉（￣▽￣）,0.0015
不是国家丢掉的，是我们丢掉的,2017-11-11 18:40:25,6,评论,不是国家丢掉的，是我们丢掉的,0.0017
也不能算是丢掉吧，这工艺传统老百姓接受不起，做出来没人买谁做。另外随着时间的推移，各种各样的家具，装修等等乱七八糟的都过来了，就算买得起，也没人愿意买啊（￣▽￣）总有些东西是要被历史的长河给淹没的，只不过被淹没的东西觉得很可惜罢了,2017-11-11 21:34:41,5,回复,也不能算是丢掉吧，这工艺传统老百姓接受不起，做出来没人买谁做。另外随着时间的推移，各种各样的家具，装修等乱七八糟的都过来了，就算买得起，也没人愿意买啊（￣▽￣）总有些东西是要被历史的长河给淹没的，只不过被淹没的东西觉得很可惜罢了,0.0014
不是丢掉 是根本用不起 日本的漆器和中国那群大佬用的低了不知道多少个档次,2017-11-11 22:15:15,5,回复,不是丢掉 是根本用不起 日本的漆器和中国那群大佬用的低了不知道多少个档次,0.0019
回复 @jocelove :你说的没人愿意买就不对了，漆器是贵族用品，现代有钱人也会买的，我朋友家就喜欢买些刺绣啊，书法那些回家装饰，都是比较贵的,2020-01-14 00:47:33,6,回复,回复 @jocelove :你说的没人愿意买就不对了，漆器是贵族用品，现代有钱人也会买的，我朋友家就喜欢买些刺绣啊，书法那些回家装饰，都是比较贵的,0.0014
我爸妈就是传统的思想，我爸从我懂事就和我说让我学完学业，去找他认识的老师父，用嘴传统的手艺制药……因为老先生后续没有后人传承了。我现在还没学完学业233等我学完中药就去学。,2017-11-03 16:40:37,5,评论,我爸妈就是传统的思想，我爸从我懂事就和我说让我学完学业，去找他认识的老师父，用嘴传统的手艺制药…因为老先生后续没有后人传承了。我现在还没学完学业23等我学完中药就去学。,0.9999
这标题一看就没文化，漆器流传到欧洲，被称为japan，后来中国主要出口瓷器，日本出口漆器，所以把日本叫漆器之国“japanese”，日本还没嫌弃这个名字呢，分清先后啊,2018-07-24 12:10:44,6,评论,这标题一看就没文化，漆器流传到欧洲，被称为japan，后来中国主要出口瓷器，日本出口漆器，所以把日本叫漆器之国“japanese”，日本还没嫌弃这个名字呢，分清先后啊,0.0015
欧洲佬也就只会以点概面,2019-09-09 11:27:30,6,回复,欧洲佬也就只会以点概面,0.9841
不要总觉得放弃这些漆器技术怎么怎么了，这些技术被日本拿去怎么怎么。因为中国后来诞生了比漆器好看实用1w倍的瓷器，日本没办法传承更美更好的瓷器，只能转而求其次的做漆器，就是这么简单的道理。时代是不断上升不断进步的，新事物取代旧事物更是自然之理。,2018-03-27 11:38:09,5,评论,不要总觉得放弃这些漆器技术怎么了，这些技术被日本拿去怎么。因为中国后来诞生了比漆器好看实用1w倍的瓷器，日本没办法传承更美更好的瓷器，只能转而求其次的做漆器，就是这么简单的道理。时代是不断上升不断进步的，新事物取代旧事物更是自然之理。,0.002
漆器没有失传，一直都有用的，漆器不仅可以用作食器，还可以做屏风柜子，就比如说明朝的雕花漆器药柜，清的万寿漆器屏风。,2018-05-03 00:53:16,4,回复,漆器没有失传，一直都有用的，漆器不仅可以用作食器，还可以做屏风柜子，就比如说明朝的雕花漆器药柜，清的万寿漆器屏风。,0.9998
回复 @黑名单用戸 :后来一直作为达官贵人柜子屏风等大形家具存在,2018-05-20 21:49:52,4,回复,回复 @黑名单用戸 :后来一直作为达官贵人柜子屏风等大形家具存在,0.002
回复 @黑名单用戸 :工艺品，唐以后差不多被瓷器取代了,2018-05-20 21:49:02,4,回复,回复 @黑名单用戸 :工艺品，唐以后差不多被瓷器取代了,0.002
谁告诉你辉煌于日本的，福建福州这边传统之一就是漆画,2018-07-25 20:25:57,6,评论,谁告诉你辉煌于日本的，福建福州这边传统之一就是漆画,0.0016
好像锵锵三人行里面有一期说过，日本的一家博物馆，有一段字说:我们的历史起源于中国。,2017-11-11 17:55:34,6,评论,好像锵三人行里面有一期说过，日本的一家博物馆，有一段字说:我们的历史起源于中国。,0.9999
国内真的一直都有人从事着各种非遗的传承事业，只是没有像Japan那样大力用工匠精神的概念做宣传，在知乎上看到有人提到在去云雕漆器生产基地宣传时看到老板正在努力寻找能够用来产业化生产的jiqi(虽然没有找到)，并且提出一个观点，真正的传承不至于固于手工与价值，而是让曾经属于大户人家的珍品有机会走进千家万户。。。所以不应该妄下结论，也不应该妄自菲薄，因为你根本不知道别人做过多少努力(´･_･`),2017-11-10 13:14:23,6,评论,国内真的一直都有人从事着各种非遗的传承事业，只是没有像Japan那样大力用工匠精神的概念做宣传，在知乎上看到有人提到在去云雕漆器生产基地宣传时看到老板正在努力寻找能够用来产业化生产的jiqi(虽然没有找到)，并且提出一个观点，真正的传承不至于固于手工与价值，而是让曾经属于大户人家的珍品有机会走进千家万户。所以不应该妄下结论，也不应该妄自菲薄，因为你根本不知道别人做过多少努力(´･_･`),0.9999
回复 @LasRi:是的，不过我觉得这是由经济造成的，经济的衰退导致日本需求的萎缩，即使扩大供给也无法刺激经济，反向的缩小供给以与需求相适应，从而导致文化上的内卷化发展，即更倾向于人的作用，而非通过机器取代人类劳作的模式。回顾日本战后历史，所谓的匠人精神在上世纪日本经济高速扩张时期是看不到的。所以真要说发扬传统文化，还是要找到与当代生产模式相适应的生产方式否则只能让文化成为遗产，所谓遗产便是文化死了啊。,2017-11-11 22:33:44,5,回复,回复 @LasRi:是的，不过我觉得这是由经济造成的，经济的衰退导致日本需求的萎缩，即使扩大供给也无法刺激经济，反向的缩小供给以与需求相适应，从而导致文化上的内卷化发展，即更倾向于人的作用，而非通过机器取代人类劳作的模式。回顾日本战后历史，所谓的匠人精神在上世纪日本经济高速扩张时期是看不到的。所以真要说发扬传统文化，还是要找到与当代生产模式相适应的生产方式否则只能让文化成为遗产，所谓遗产便是文化死了啊。,0.0019
回复 @种花家的大猴子:并不是说日本就找到了，日本大力包装的匠人精神其实倾向守旧，偏向极致的手工，在所谓匠人精神下造出的产物的确能被传承，但都是摆在高阁上看的，而不是本质的生活用具(如同古代人一样用漆器饮酒装点心),2017-11-10 14:31:45,6,回复,回复 @种花家的大猴子:并不是说日本就找到了，日本大力包装的匠人精神其实倾向守旧，偏向极致的手工，在所谓匠人精神下造出的产物的确能被传承，但都是摆在高阁上看的，而不是本质的生活用具(如同古代人一样用漆器饮酒装点心),0.9997
是的 但是因为各种原因 却主要的是科技落后 平穷  所以失败了 别人却能够做到 我们也只能羡慕了,2017-11-10 13:58:00,5,回复,是的 但是因为各种原因 却主要的是科技落后 平穷 所以失败了 别人却能够做到 我们也只能羡慕了,0.9997
又不想自己去吃苦，又想要别人吃苦，大家都不愿意吃苦的时候，怪国家。很好很强大,2017-11-10 11:29:14,5,评论,又不想自己去吃苦，又想要别人吃苦，大家都不愿意吃苦的时候，怪国家。很好很强大,0.9963
我个人看法是，和钱不挂钩。在外国不只是曰本，例如糖人，瓷娃娃，甚至花红，可能让你获得接近中产阶级的收入，例如吹糖人在美国出售价格是3美元转一个，指定是5美元（价格来自哔哩哔哩视频），在国内才多少10块吧。没去过磁器口听说那里更贵一些。没有钱连生计问题都解决不了，谈个传承传统,2017-11-12 09:52:00,6,评论,我个人看法是，和钱不挂钩。在外国不只是曰本，例如糖人，瓷娃，甚至花红，可能让你获得接近中产阶级的收入，例如吹糖人在美国出售价格是3美元转一个，指定是5美元（价格来自哔哩视频），在国内才多少10块吧。没去过磁器口听说那里更贵一些。没有钱连生计问题都解决不了，谈个传承传统,0.9999
表示我在的地方一个碗要买七欧....超贵....,2018-02-21 22:18:47,5,回复,表示我在的地方一个碗要买七欧.超贵.,0.1099
就算一百一个，，，人们趋之若鹜去传承这项技术，也没消费空间呀(-_-#)你也要考虑我们的消费者购买力和心理呀，虽然现在日子好的太多了，但考虑到最广大群众的消费能力，他们并没有boom一下就和发达国家看齐了。,2017-11-20 07:41:41,6,回复,就算一百一个，人们趋之若鹜去传承这项技术，也没消费空间呀(-_-#)你也要考虑我们的消费者购买力和心理呀，虽然现在日子好的太多了，但考虑到最广大群众的消费能力，他们并没有bom一下就和发达国家看齐了。,0.0019
遗产的定义不清楚吗？而且中国历史中被淘汰的东西太多了，都保护下来，那。。。想想也是可怕的工程量，你总不可能去复刻秦朝的兵马俑吧，你知道方法你也知道技术，但是没有必要去做啊，没有实际使用价值，作为工艺品也没什么市场，总有人去想着用嘴保护，自己心里想着买名牌货，日本的“匠人精神”新闻没看吗？不过是伪装的好，最近被揭开了而已。嘴上保护一时的普遍键盘侠义精神。,2017-11-10 10:58:46,6,评论,遗产的定义不清楚吗？而且中国历史中被淘汰的东西太多了，都保护下来，那。想也是可怕的工程量，你总不可能去复刻秦朝的兵马俑吧，你知道方法你也知道技术，但是没有必要去做啊，没有实际使用价值，作为工艺品也没什么市场，总有人去想着用嘴保护，自己心里想着买名牌货，日本的“匠人精神”新闻没看吗？不过是伪装的好，最近被揭开了而已。嘴上保护一时的普遍键盘侠义精神。,0.0019
这种先到先得的评审制度也是搞笑，怕不是做审查的都是文盲，搞文化遗产是买菜吗,2017-11-11 20:19:35,5,评论,这种先到先得的评审制度也是搞笑，怕不是做审查的都是文盲，搞文化遗产是买菜吗,0.0015
小朋友们不要只会怪国家好不好，文化是靠人，靠人来传承，国家只能鼓励，真让你们去学有几个能静下心来做？大学报专业有几个是看着传承文化去选的？权重最大的还不是看就业率？不要跟我逼逼你行你上，姐可是学的木材加工工艺（手动微笑），至今待业在家嘻嘻嘻,2017-11-10 11:41:56,6,评论,小朋友们不要只会怪国家好不好，文化是靠人，靠人来传承，国家只能鼓励，真让你们去学有几个能静下心来做？大学报专业有几个是看着传承文化去选的？权重最大的还不是看就业率？不要跟我逼你行你上，姐可是学的木材加工艺（手动微笑），至今待业在家嘻,0.9998
回复 @谁先脱单谁dog :为生活加了点乐趣，天天拌嘴😂,2020-05-12 11:37:35,2,回复,回复 @谁先脱单谁dog :为生活加了点乐趣，天拌嘴😂,0.0015
回复 @bili_93093115507 :今年专硕毕业，依旧没有工作，前舍友家里蹲两年我们两个天天骂当年脑子进水读木工（手动再见）,2020-05-11 22:58:42,6,回复,回复 @bili_930931507 :今年专硕毕业，依旧没有工作，前舍友家里蹲两年我们两个天骂当年脑子进水读木工（手动再见）,0.0025
姐，你是真的优秀[偷笑],2020-05-11 18:15:50,2,回复,姐，你是真的优秀,0.9999
"其实现在这个7000年的说法该更新了7000年的出土最早漆器是上古时代的河姆渡文化遗址中的朱漆木碗但是后来又发掘除出土距今8000多年前的漆弓，所以最早可以追溯到8000年前漆其实因为防腐的作用曾经遍布生活大大小小物件，精美漆器自古都是因为其制作时间长成本高并不能被大部分民众使用。（还有漆器真的很金贵...漆面打磨十分光滑,鉴赏的时候不能离平面过高,必须得双手捧着否则很容易就摔坏漆面或者留下划痕）其实现在不仅是我们国家,日本也面临着手工艺传承的压力和现状,所以自身与现代的适应力和媒体的zf的宣传也很重要，能看到这个视频与很多同类视频出现在B站已经是个好的现象啦",2017-11-05 21:45:06,5,评论,"其实现在这个70年的说法该更新了70年的出土最早漆器是上古时代的河姆渡文化遗址中的朱漆木碗但是后来又发掘除出土距今80多年前的漆弓，所以最早可以追溯到80年前漆其实因为防腐的作用曾经遍布生活大小物件，精美漆器自古都是因为其制作时间长成本高并不能被大部分民众使用。（还有漆器真的很金贵.漆面打磨十分光滑,鉴赏的时候不能离平面过高,必须得双手捧着否则很容易就摔坏漆面或者留下划痕）其实现在不仅是我们国家,日本也面临着手工艺传承的压力和现状,所以自身与现代的适应力和媒体的zf的宣传也很重要，能看到这个视频与很多同类视频出现在B站已经是个好的现象啦",0.9999
"回复 @匠仓TV :不容易啊hhhh心疼po,就是希望大家都能知道由漆可以牵出太多的华夏文明内涵,不是纠结于到底是几千年的文明史这方面能简单断言的w 视频做得很棒!!大力夸!!",2017-11-06 22:54:17,5,回复,"回复 @匠仓TV :不容易啊h心疼po,就是希望大家都能知道由漆可以牵出太多的华夏文明内涵,不是纠结于到底是几千年的文明史这方面能简单断言的w 视频做得很棒!大力夸!",0.0324
回复 @千绀绀 :*********已经受不了了，改成8000年匠仓恐被封号(･∀･),2017-11-06 10:19:10,6,回复,回复 @千绀 :*已经受不了，改成80年匠仓恐被封号(･∀･),0.0019
继续发 漆器叫Japan只不过是单纯历史上欧亚贸易的货源地问题。不是中国技术不好也不是日本的精良，更加没有什么在哪辉煌这种狗屁一样的事情。 单纯仅仅只是欧洲人买漆器的货源地是日本，就这么简单。 跟中国的荷兰豆荷兰的中国豆一个意思，货源地问题。难道因为名字就叫荷兰豆就是荷兰诞生的?在荷兰叫中国豆就是中国的骄傲? mdzz吧 很多疾病命名也只是用地名或者人名。用地名难道疾病就是那里诞生或者最多?用人名难道就是他第一个发现或者他发现的最多? 都不见得，也许只是恰好起了这么个名然后传开了 就像我们都知道小明一样 难道小明他爸就要在这瞎逼逼自己不出名?mdzz,2017-11-04 20:48:22,6,评论,继续发 漆器叫Japan只不过是单纯历史上欧亚贸易的货源地问题。不是中国技术不好也不是日本的精良，更加没有什么在哪辉煌这种狗屁一样的事情。 单纯仅只是欧洲人买漆器的货源地是日本，就这么简单。 跟中国的荷兰豆荷兰的中国豆一个意思，货源地问题。难道因为名字就叫荷兰豆就是荷兰诞生的?在荷兰叫中国豆就是中国的骄傲? mdz吧 很多疾病命名也只是用地名或者人名。用地名难道疾病就是那里诞生或者最多?用人名难道就是他第一个发现或者他发现的最多? 都不见得，也许只是恰好起了这么个名然后传开了 就像我们都知道小明一样 难道小明他爸就要在这瞎逼自己不出名?mdz,0.9999
这没办法，，，，不过某些小粉红估计会有点情绪高昂，，，我感觉我还是嘿嘿嘿的笑比较好。。。。,2017-11-04 21:59:59,6,回复,这没办法，不过某些小粉红估计会有点情绪高昂，我感觉我还是嘿的笑比较好。,0.005
回复 @42の宙疯:日常小粉红还行～(￣▽￣～),2017-11-05 16:25:51,5,回复,回复 @42の宙疯:日常小粉红还行～(￣▽￣～),0.0048
看到这名字就知道，明显是大航海时代贸易时取名！china这个命名为啥而来？,2017-11-05 07:40:22,6,回复,看到这名字就知道，明显是大航海时代贸易时取名！china这个命名为啥而来？,0.9997
标题有些引战了，世界上都知道中国古代最高超的三种手工艺品，江西景德镇的瓷器，北京的景泰蓝，福州的漆器这三种，日本漆器是受中国漆器的影响，并发展出了自己的特色与工艺，日本的漆器由来已久，但最华丽的要数江户时代的漆器，江户时代的漆器是由于明朝漆器工艺的传入而形成自己独具特色的华丽漆器→_→,2017-11-03 12:55:28,6,评论,标题有些引战了，世界上都知道中国古代最高超的三种手工艺品，江西景德镇的瓷器，北京的景泰蓝，福州的漆器这三种，日本漆器是受中国漆器的影响，并发展出了自己的特色与工艺，日本的漆器由来已久，但最华丽的要数江户时代的漆器，江户时代的漆器是由于明朝漆器工艺的传入而形成自己独具特色的华丽漆器→_→,0.0017
Japan是专指的江户时代的日本漆器，漆器的英文是lacquerware，我记得高中有这个单词→_→,2017-11-03 12:57:44,6,回复,Japan是专指的江户时代的日本漆器，漆器的英文是lacquerware，我记得高中有这个单词→_→,0.001
福州，扬州这两个地方的漆艺，福州好像上个有个漆艺展可惜没空去,2017-11-03 14:36:09,5,回复,福州，扬州这两个地方的漆艺，福州好像上个有个漆艺展可惜没空去,0.9999
回复 @巨唐:世界不说，外国领 导 人，扬州漆器是知道的,2017-11-03 13:04:17,5,回复,回复 @巨唐:世界不说，外国领 导 人，扬州漆器是知道的,0.0015
还不只是漆器，书法、山水画、仕女画、歇山顶的建筑等等文化符号在不少西方人看来最先想到都是日本，不是我们。自身不重视文化宣传、交流，本属于自己的文化地位被别人窃据，也无可奈何。反观日本，在动漫、影视作品中总要加入大量日本的文化元素。而日本的动漫、影视作品又大量对外输出，，，我们有没有什么什么能做自身文化宣传的手段？孔子学院？还是网络小说？我就不说动画了，我们的影视作品有多少能走出去的？再者，我们有没有属于我们自己当代的文化符号？还是说吃老本，天天开口汉唐，闭口宋明，我们近现代有没有属于我们自己的，我们当代人造就的文化影响力呢？这是个值得好好想想的问题,2018-11-04 02:47:05,6,评论,还不只是漆器，书法、山水画、仕女画、歇山顶的建筑等文化符号在不少西方人看来最先想到都是日本，不是我们。自身不重视文化宣传、交流，本属于自己的文化地位被别人窃据，也无可奈何。反观日本，在动漫、影视作品中总要加入大量日本的文化元素。而日本的动漫、影视作品又大量对外输出，我们有没有什么能做自身文化宣传的手段？孔子学院？还是网络小说？我就不说动画了，我们的影视作品有多少能走出去的？再者，我们有没有属于我们自己当代的文化符号？还是说吃老本，天开口汉唐，闭口宋明，我们近现代有没有属于我们自己的，我们当代人造就的文化影响力呢？这是个值得好想的问题,0.9999
日本人只是占据了白人认知东方时的天时，恰好崛起，又时缝中国内忧外患，,2018-11-24 20:14:57,5,回复,日本人只是占据了白人认知东方时的天时，恰好崛起，又时缝中国内忧外患，,0.9992
很多是中国发明中国制造可是他们只能做出开头却让外人发扬光大，这可以说是中国人本身的一种缺点但也感谢外人将之发扬但不要理所当然接受夸赞，因为本质来说这还是中国的[2233娘_喝水],2017-11-12 00:55:23,6,评论,很多是中国发明中国制造可是他们只能做出开头却让外人发扬光大，这可以说是中国人本身的一种缺点但也感谢外人将之发扬但不要理所当然接受夸赞，因为本质来说这还是中国的,0.9999
低年龄的小朋友总喜欢互相比,2017-11-03 18:08:54,6,评论,低年龄的小朋友总喜欢互相比,0.0015
继续发 漆器叫Japan只不过是单纯历史上欧亚贸易的货源地问题。不是中国技术不好也不是日本的精良，更加没有什么在哪辉煌这种狗屁一样的事情。 单纯仅仅只是欧洲人买漆器的货源地是日本，就这么简单。 跟中国的荷兰豆荷兰的中国豆一个意思，货源地问题。难道因为名字就叫荷兰豆就是荷兰诞生的?在荷兰叫中国豆就是中国的骄傲? mdzz吧 很多疾病命名也只是用地名或者人名。用地名难道疾病就是那里诞生或者最多?用人名难道就是他第一个发现或者他发现的最多? 都不见得，也许只是恰好起了这么个名然后传开了 就像我们都知道小明一样 难道小明他爸就要在这瞎逼逼自己不出名?mdzz,2017-11-03 15:31:10,6,评论,继续发 漆器叫Japan只不过是单纯历史上欧亚贸易的货源地问题。不是中国技术不好也不是日本的精良，更加没有什么在哪辉煌这种狗屁一样的事情。 单纯仅只是欧洲人买漆器的货源地是日本，就这么简单。 跟中国的荷兰豆荷兰的中国豆一个意思，货源地问题。难道因为名字就叫荷兰豆就是荷兰诞生的?在荷兰叫中国豆就是中国的骄傲? mdz吧 很多疾病命名也只是用地名或者人名。用地名难道疾病就是那里诞生或者最多?用人名难道就是他第一个发现或者他发现的最多? 都不见得，也许只是恰好起了这么个名然后传开了 就像我们都知道小明一样 难道小明他爸就要在这瞎逼自己不出名?mdz,0.9999
你戏还挺多,2017-11-03 16:38:15,3,回复,你戏还挺多,0.794
回复 @卐赢:不懂你在想什么，只需要真正懂的人知道就好？袁隆平的杂交水稻和历史上第一个吃水稻的人又有什么关系。。。,2017-11-03 17:05:58,6,回复,回复 @卐赢:不懂你在想什么，只需要真正懂的人知道就好？袁隆平的杂交水稻和历史上第一个吃水稻的人又有什么关系。,0.0018
主要是世人都认为漆器是日本的，很少有人知道漆器发源地是中国。,2017-11-03 15:50:54,6,回复,主要是世人都认为漆器是日本的，很少有人知道漆器发源地是中国。,0.9999
说实话现在手工艺不赚钱了……就算有也是卖一个名气，真的能欣赏的没几个，而且买回去也是收藏摆设用，销量不高，不如去打工，手工活真的很难做，要练多久不必说，练完出来卖发现做的辛辛苦苦的说不定还不如打工几个月赚钱，我家以前祖传不知道几代卖豆腐，我们这到附近几个镇在卖豆腐的几乎都是我家亲戚从我们这边学去的，但是我家现在反而没卖豆腐了，为什么？因为太太难了，手工辛辛苦苦做的豆腐卖不了几个钱还不如打工，不手工用机器做出来的说实话难吃很多，连豆浆也一样，我之前买了杯别人家的豆浆喝一口当着老板面就喷出来，不是没礼貌是因为自然第一反应太难吃了，感觉像刷锅水加点糖，我家不愿意砸招牌就干脆不卖豆腐改成做别的生意，很多手工失传就是这样，付出和回报不成正比，就这么没落了,2017-11-03 12:06:00,6,评论,说实话现在手工艺不赚钱了…就算有也是卖一个名气，真的能欣赏的没几个，而且买回去也是收藏摆设用，销量不高，不如去打工，手工活真的很难做，要练多久不必说，练完出来卖发现做的辛苦的说不定还不如打工几个月赚钱，我家以前祖传不知道几代卖豆腐，我们这到附近几个镇在卖豆腐的几乎都是我家亲戚从我们这边学去的，但是我家现在反而没卖豆腐了，为什么？因为太难了，手工辛苦做的豆腐卖不了几个钱还不如打工，不手工用机器做出来的说实话难吃很多，连豆浆也一样，我之前买了杯别人家的豆浆喝一口当着老板面就喷出来，不是没礼貌是因为自然第一反应太难吃了，感觉像刷锅水加点糖，我家不愿意砸招牌就干脆不卖豆腐改成做别的生意，很多手工失传就是这样，付出和回报不成正比，就这么没落了,0.002
回复 @惘然笑 :对啊，而且手工艺活感觉真的很难学啊，教会也要最少磨炼几年才能出师,2017-11-03 12:13:29,6,回复,回复 @惘然笑 :对啊，而且手工艺活感觉真的很难学啊，教会也要最少磨炼几年才能出师,0.0015
实话确实难，不是不想搞而是成本和利润不成比例，除非你家不缺钱，大家普通老百姓就是讨口饭吃，饭都吃不饱，还搞什么,2017-11-03 12:12:06,6,回复,实话确实难，不是不想搞而是成本和利润不成比例，除非你家不缺钱，大家普通老百姓就是讨口饭吃，饭都吃不饱，还搞什么,0.0019
←_←这分明是堂堂一个国家却叫了个中国非遗的名字，不知道你们在这扼腕叹息个串串。。。,2017-11-03 10:04:11,6,评论,←_←这分明是堂一个国家却叫了个中国非遗的名字，不知道你们在这扼腕叹息个串。,0.0015
漆器这一块中国的传承和发展还是挺好的啊，被叫japan是因为他们传播了而已，就像阿拉伯数字是印度人发明的一样,2017-11-03 01:36:59,6,评论,漆器这一块中国的传承和发展还是挺好的啊，被叫japan是因为他们传播了而已，就像阿拉伯数字是印度人发明的一样,0.9999
传统工艺学习时间长，前期基本零收入，所以没什么人乐意学，就像我学在东阳学木雕一样，去学的没有多少东阳当地的人，都是一些外地人。听当地的人讲倒退几十年那时候东阳基本上每家每户都有一个做木雕的，现在基本上没人去学传统的手工雕花了，要学也是学电脑雕刻。我不知道别的反正做木雕5年学徒基本零收入，有多少人愿意，很多人都说愿意学，真的到你去学的时候就不是这样了！,2017-11-02 21:55:32,6,评论,传统工艺学习时间长，前期基本零收入，所以没什么人乐意学，就像我学在东阳学木雕一样，去学的没有多少东阳当地的人，都是一些外地人。听当地的人讲倒退几十年那时候东阳基本上每家每户都有一个做木雕的，现在基本上没人去学传统的手工雕花了，要学也是学电脑雕刻。我不知道别的反正做木雕5年学徒基本零收入，有多少人愿意，很多人都说愿意学，真的到你去学的时候就不是这样了！,0.9999
好多东西的失传是千年历史的变迁选择，又或是咱们老祖宗自己觉得麻烦无用舍弃的，不能因为现在日本搞的火热，就开始眼红埋怨。,2017-11-10 18:20:59,5,评论,好多东西的失传是千年历史的变迁选择，又或是咱们老祖宗自己觉得麻烦无用舍弃的，不能因为现在日本搞的火热，就开始眼红埋怨。,0.9999
没关系的，文化本来就应该以传承为主。让它消逝or被他人继承？能够传承下来已经很好了。而且我们现在捡起来，去努力让它以“中国”的身份再次辉煌，这和日本漆器是不冲突的呀。一种文化传承，两位继承者都努力让它美丽辉煌下去，一脉却两式，这不是很有趣和让人高兴吗？因为不管发生什么，只要有一位不间断的传承，另一位就能找回自己的传承和特色，这不是双层保险吗？文化重要的是传承，而不是谁是继承者对不对？,2017-11-10 12:20:33,5,评论,没关系的，文化本来就应该以传承为主。让它消逝or被他人继承？能够传承下来已经很好了。而且我们现在捡起来，去努力让它以“中国”的身份再次辉煌，这和日本漆器是不冲突的呀。一种文化传承，两位继承者都努力让它美丽辉煌下去，一脉却两式，这不是很有趣和让人高兴吗？因为不管发生什么，只要有一位不间断的传承，另一位就能找回自己的传承和特色，这不是双层保险吗？文化重要的是传承，而不是谁是继承者对不对？,0.0019
这样你只知道它却不知它的根源,2017-11-10 12:36:46,6,回复,这样你只知道它却不知它的根源,0.0022
回复 @人肉打桩鸡:嘛，怎么可能咩？传承者是一回事，发源地是另一回事啊。,2017-11-10 12:39:44,5,回复,回复 @人肉打桩鸡:嘛，怎么可能咩？传承者是一回事，发源地是另一回事啊。,0.0016
简介稍微有点不妥，我国现出土的最早的漆器是河姆渡时期的，也就是7000年前左右。而日本早期的漆器可以追溯到公元前5000年左右，与河姆渡时期相近，所以漆器并不可以直接说是起源于中国。但后期的漆器装饰再加工工艺如金银平脱，雕漆则是唐时流传过去的。,2018-07-11 16:49:45,5,评论,简介稍微有点不妥，我国现出土的最早的漆器是河姆渡时期的，也就是70年前左右。而日本早期的漆器可以追溯到公元前50年左右，与河姆渡时期相近，所以漆器并不可以直接说是起源于中国。但后期的漆器装饰再加工艺如金银平脱，雕漆则是唐时流传过去的。,0.0014
本人是漆艺专业的，我觉得你说的才是错的，因为新发现了更早的漆弓，所以漆艺的历史已经有八千多年了,2018-09-08 23:54:38,5,回复,本人是漆艺专业的，我觉得你说的才是错的，因为新发现了更早的漆弓，所以漆艺的历史已经有八千多年了,0.9999
日本历史也就2000年，中国发展到明朝了，日本还在县城战斗呢，5000年怎么可能？,2020-01-14 00:43:23,6,回复,日本历史也就20年，中国发展到明朝了，日本还在县城战斗呢，50年怎么可能？,0.9999
回复 @奇迹的雪流星 :好，谢谢科普♥,2020-04-28 17:30:35,6,回复,回复 @奇迹的雪流星 :好，谢科普♥,0.0092
河姆渡文化遗址出土的就是7000多年前*****的物品，漆器、玉器、人工栽培水稻在那个时期就有了,2017-11-11 16:11:24,5,评论,河姆渡文化遗址出土的就是70多年前*的物品，漆器、玉器、人工栽培水稻在那个时期就有了,0.0013
人们对传统文化本身就不在乎，都是极少数人在做。你可能只是喜欢而已。,2017-11-10 23:22:38,5,评论,人们对传统文化本身就不在乎，都是极少数人在做。你可能只是喜欢而已。,0.9997
