评论内容,评论时间,评论人等级,评论类型
那些线头直接剪掉的，不用打结吗？不会散出来的嘛？,2021-04-12 15:15:56,5,评论
沒幾天又變成宇宙起源國的傳統文化了,2021-04-12 12:21:38,5,评论
脚踩手穿太美了吧！,2021-04-12 10:12:05,5,评论
倭国就不要舔了吧，中国风、民族风题材多的去了。倭国的核尘、核食都飘过来了，还在舔的话，真的很恶心。另外，又在争夺中国的钓鱼岛呢。,2021-04-11 23:26:19,5,评论
发个视频就是舔了[疑惑]好的呀[OK]发扬中华传统文化的伟大重任、振兴中华民族的伟大复兴交给你了～加油！！,2021-04-14 00:32:49,6,回复
好棒[给心心],2021-04-11 20:25:45,6,评论
UP主太强了,2021-04-11 20:21:13,6,评论
up主我们前几天刚上的纤维艺术课，真的很不容易，up好有耐心哦[打call],2021-04-11 20:11:11,5,评论
一寸缂丝一寸金,2021-04-11 19:47:00,4,评论
支持！！！,2021-04-11 19:37:38,5,评论
你超棒的！,2021-04-11 19:24:45,5,评论
首页通知书来的。加油,2021-04-11 18:24:39,5,评论
挺漂亮的,2021-04-11 16:37:42,6,评论
居然今天才刷到……啊啊但是终于让我逮着一个做缂丝的了！孩子找了好久都感动哭了,2021-04-11 12:19:09,4,评论
这玩意   很贵,2021-04-11 12:12:53,4,评论
太厉害了！真棒！！,2021-04-11 08:29:43,5,评论
up！三连啦！考虑一下风灵玉秀嘛( ﾟ∀ ﾟ),2021-04-11 01:00:37,6,评论
看着看着好像了解怎么编了但还是不会,2021-04-10 23:55:20,3,评论
就想问问机器,2021-04-10 23:51:26,3,评论
神仙！！！！！,2021-04-10 23:49:33,6,评论
我的眼睛、脑子和手都说不行[无语],2021-04-10 23:37:39,5,评论
up太厉害了[打call][打call][打call]完全有被这个手艺震撼到,2021-04-10 22:56:08,6,评论
天呐！！！缂丝！！！那个好贵好贵的缂丝！,2021-04-10 22:50:09,5,评论
感谢up能做祖国传统工艺，感谢这份心和辛苦，三连支持了,2021-04-10 21:53:35,6,评论
下次做个《黑骑》吧，不然容易被骂二鬼子。[滑稽][滑稽][滑稽],2021-04-10 21:44:33,5,评论
三连了，为中华传统手艺人而支持，up的水印打的好，支持！加油！！！[打call][打call][打call],2021-04-10 20:50:14,5,评论
缂丝工艺以前也有了解，非常复杂耗时，UP主真的太棒了！！！,2021-04-10 20:03:19,6,评论
中国纺织加油～,2021-04-10 18:57:20,3,评论
虽然我理解缂丝的原理，但是看到制作过程的时候我还是傻了[热词系列_知识增加],2021-04-10 17:59:56,5,评论
太牛了,2021-04-10 17:54:03,5,评论
淘宝搜索：缂丝扇子。有惊喜,2021-04-10 16:51:08,5,评论
首页推荐！！up太牛了！！,2021-04-10 13:21:15,4,评论
辛苦老师啦,2021-04-10 12:18:22,3,评论
姐妹，你太强了！！！！！！！,2021-04-10 12:19:01,6,评论
好棒啊,2021-04-10 11:40:38,5,评论
现在关注这个up，以后我就是老粉了哈哈哈哈,2021-04-10 10:50:44,5,评论
一键三连！up赛高！,2021-04-10 10:30:52,5,评论
辛苦了,2021-04-10 10:02:12,6,评论
建议加个国旗,2021-04-10 09:55:51,5,评论
光看着就感觉我已经瞎了[辣眼睛],2021-04-10 09:43:25,5,评论
厉害厉害[支持][支持][支持][支持][支持],2021-04-10 08:16:19,3,评论
就跟一个像素一个像素填出来的，还要处理那么多线头，还不是在平整的画布上，太费眼手脚腰脖子了,2021-04-10 06:48:13,5,评论
不建议继续发视频，这种制作工艺是不外传的，即使视频并没有详细讲解,2021-04-10 02:14:34,5,评论
回复 @折千纸鹤的滚滚 :有人拜师的前提是有人知道、有人感兴趣、有人愿意学。你觉得缂丝靠视频就能学会，也太低估缂丝工艺了，任何工艺，都包含了“工”和“艺”两部分，刺绣工业化发展到现在，依然有很多工艺美术大师，就是因为机器无法代替人的艺术审美。缂丝同理，没有广泛的传播，没有群众基础，没有有天赋的人愿意学习，最后消亡了就是这个行业的人们所期待的吗？,2021-04-10 11:34:03,6,回复
回复 @折千纸鹤的滚滚 :任何人都可以学的手艺是无价的，不想着提高工艺水平，只靠着神秘感和“非遗”标签苟延残喘，这样的行业原本就没有生命力和出路,2021-04-10 11:00:52,6,回复
那真是抱歉了？非遗工艺是属于全民族的，而不是个人的，以后我还会发科普视频,2021-04-10 07:29:46,6,回复
故事的开始…一个年轻少年去卖炭，想要让家人都吃的饱……,2021-04-10 01:36:03,5,评论
所以刚开始感觉乱乱的线是怎么不见的。。。跟变魔法一样好神奇,2021-04-10 00:40:06,5,评论
剪了呀[吃瓜]我还特意拍了个剪毛的镜头,2021-04-10 01:11:55,6,回复
好家伙，我直接三连加关注,2021-04-09 23:26:51,5,评论
UP主辛苦了！[热词系列_吹爆],2021-04-09 22:55:32,5,评论
好厉害,2021-04-09 22:53:17,6,评论
三连奉上，但愿能让更多人看到这视频，非遗传承需要更多的关注！[打call][打call],2021-04-09 22:28:19,5,评论
这是哪方神仙作者？,2021-04-09 20:55:18,3,评论
感觉和我大姨舅妈她们以前那种织布机有点像诶……不过机器感觉比up的大一点，下边踏板也多了一些，我还是小时候看她们做过，织出来的就是那种土布，偶尔会有带点花纹的。。,2021-04-09 20:46:59,5,评论
值得宣传，希望科普，真的少见这，甚至用得上罕见，刷刷平台，不跳出来我也从来不知道还有这么美的制作[星星眼],2021-04-09 19:13:38,4,评论
up好棒,2021-04-09 18:36:18,3,评论
赞,2021-04-09 17:08:26,5,评论
现在关注我就是老粉了！,2021-04-09 17:05:44,5,评论
没看明白，丝线的末端怎么固定的？如果就是剪断，那一动不就脱线了？,2021-04-09 14:59:17,5,评论
不会哦，织好了就是一块布料，经纬线交叉绞紧的,2021-04-09 17:41:51,6,回复
卧槽缂丝！（对不起是我太浅薄已经无法组织语言了）,2021-04-09 14:41:26,5,评论
看到手很年轻的时候感觉到发自内心的感慨和敬佩，以及安心，谢谢有up这样的人为这门古老又繁复的技艺做贡献，两枚硬币给你！！,2021-04-09 14:39:35,5,评论
好厉害！！！,2021-04-09 13:33:31,6,评论
首页通知书,2021-04-09 13:23:55,4,评论
难怪古人有织到吐血的情况。。。,2021-04-09 11:35:35,5,评论
支持支持支持,2021-04-09 11:18:20,4,评论
好厉害哇！！！呜呜呜呜呜呜呜鬼灭我好喜欢,2021-04-09 09:17:27,5,评论
太厉害了！！！,2021-04-09 08:59:23,5,评论
好厉害,2021-04-09 07:40:24,6,评论
好厉害,2021-04-09 01:38:43,5,评论
好厉害啊,2021-04-09 01:27:39,6,评论
小时候经常看见有人缝。,2021-04-09 00:37:47,5,评论
第一次知道这个  那么多线 眼睛都要花掉了  以为只要用手 结果哈要用脚 真的看完了因为不知道原理 真的牛逼[打call][打call]果断[热词系列_三连],2021-04-09 00:10:11,5,评论
真不容易,2021-04-08 22:43:01,6,评论
我看中了桌上了大哥！,2021-04-08 22:07:02,5,评论
回复 @鲁迅先生有言 :我搜了下我买的店，好像已经没有了[撇嘴]你再搜搜b站会员购和淘“鬼灭 坐姿公仔”之类的关键词找找看吧,2021-04-18 23:49:26,6,回复
回复 @渝川Patty :好！谢谢！,2021-04-23 02:37:04,5,回复
回复 @渝川Patty :那家店！,2021-04-18 16:32:52,5,回复
up加油[呲牙],2021-04-08 22:01:02,5,评论
哇喜欢,2021-04-08 21:45:27,5,评论
很厉害啊。。。有没有兴趣来个三坛海会大神,2021-04-08 20:52:00,5,评论
是个大佬[给心心][给心心],2021-04-08 20:38:04,5,评论
看见标题就想到朝花夕逝，就点进来了,2021-04-08 20:17:14,5,评论
一寸缂丝一寸金，寸缕寸金，终岁方成,2021-04-08 19:04:26,5,评论
[热词系列_有生之年]一定买一把缂丝扇，毕竟两三千，对我来说还是有点肉疼,2021-04-08 17:53:30,6,评论
好棒[给心心][给心心],2021-04-08 16:27:02,4,评论
每次看到这种中国传统文化的视频就纠结，想让咱们中国人都看看了解我们的传统，同时又纠结这种视频被偷国人看了又偷，网络上偷国人无孔不入，这种技术偷国人是一定及肯定会偷窃的，再加水印也会偷，不管是视频里的技术还是视频本身都是偷国人的目标，偷国人已经是没有下限了，偷国人现在就是我知道不是我的但我不会承认，只要我想要的东西，我现在用上了改个名那就是我的，还能理直气壮说是中国偷他们的，一副死猪不怕开水烫的势头，毕竟偷到手才是真。,2021-04-08 14:42:21,5,评论
"自古评论出人才,千古绝句随口来,奈何本人没文化,一句牛逼行天下!",2021-04-08 14:00:00,4,评论
加个国旗吧、防止韩国小偷啊,2021-04-08 13:55:52,4,评论
回复 @芥川柯克兰 :还有结尾的中国,2021-04-08 15:15:50,5,回复
有啊，那个心心里面,2021-04-08 15:15:00,5,回复
缂丝的市场价格很贵吧，是怎么分类的？,2021-04-08 13:23:09,5,评论
首页通知书！！！[偶像梦幻祭2_冲鸭],2021-04-08 13:00:10,5,评论
up这叫缂丝？？我愿称之为魔法[doge],2021-04-08 12:39:51,5,评论
果然哪路大神都有，绒花刺绣就算了，已经开始玩缂丝了[笑哭][笑哭],2021-04-08 12:38:11,5,评论
太强了,2021-04-08 11:47:10,6,评论
我也觉得可以往流行方向发展,2021-04-08 11:34:55,4,评论
太强了,2021-04-08 11:34:06,4,评论
投币支持,2021-04-08 11:27:07,4,评论
太牛了 而是还是非遗 三连了！,2021-04-08 10:51:49,6,评论
我是从首页来的，看到就要支持！,2021-04-08 10:38:48,5,评论
缂丝艺人必须关注,2021-04-08 10:34:18,5,评论
打个会动的水印啊，不然又被隔壁偷国拿去了[无语],2021-04-08 10:31:57,6,评论
[2233塔罗牌_我觉得星]tql，三连关注了，我也是老粉惹,2021-04-08 09:24:43,6,评论
哇哦⊙ω⊙这精细得震撼我一整年,2021-04-08 01:10:27,5,评论
这。。这样太强了吧。。,2021-04-08 00:37:34,5,评论
有点像刺绣，厉害[支持],2021-04-07 23:20:05,5,评论
太厉害了,2021-04-07 21:50:01,6,评论
真的太厉害了,2021-04-07 21:15:02,4,评论
心灵手巧的姑娘，我知道缂丝这项工艺之后就有事儿没事儿找视频看，没想到能看到内容这么可爱的视频，希望up能多多发视频！四联喽！！！,2021-04-07 20:58:46,6,评论
感谢支持[给心心],2021-04-07 21:08:34,6,回复
up保护好眼睛！三连支持一下[打call],2021-04-07 20:56:54,5,评论
好厉害啊，希望能多出一点科普向的视频,2021-04-07 20:49:06,6,评论
一眼看成弥豆子抱着个“滑稽”[笑哭],2021-04-07 19:52:34,5,评论
哈哈哈哈,2021-04-07 19:55:41,6,回复
好看,2021-04-07 19:00:59,5,评论
一寸缂丝一寸金[热词系列_知识增加][热词系列_知识增加]没想到书上的技艺还可以这么用,2021-04-07 18:03:22,6,评论
看到缂丝我啪的一下就点进来了,2021-04-07 17:19:06,6,评论
首页来的！UP主好棒,2021-04-07 17:08:43,5,评论
是我买不起的,2021-04-07 16:46:27,5,评论
竟然会缂丝！！稀有大佬啊[热词系列_大师球],2021-04-07 16:44:53,5,评论
看过国家宝藏吗？我记得里面有一集讲过缂丝，是真的牛逼，大佬收下我的膝盖！（看到标题就直接三连了！）,2021-04-07 15:44:45,4,评论
首页通知,2021-04-07 15:26:53,4,评论
建议水印搞大点不然韩国佬又来偷了,2021-04-07 15:02:23,6,评论
[打call][打call],2021-04-07 14:37:22,6,评论
绝了，太厉害了[打call][打call]，虽然我没看懂[笑哭][笑哭],2021-04-07 13:40:00,4,评论
太太，太强了全程一脸懵逼。教练我想学,2021-04-07 13:12:55,5,评论
[大哭]太强了,2021-04-07 12:46:52,5,评论
up 保护好眼睛，劳逸结合哈,2021-04-07 11:57:14,4,评论
有网店吗？,2021-04-07 11:52:35,5,评论
暂时没有[给心心]可以先关注一下微博（ID：渝川今天也要开开心心）以后应该会出成品和接定制,2021-04-07 11:57:13,6,回复
回复 @渝川Patty :👌，谢谢您！,2021-04-07 12:04:47,5,回复
看片尾up主的玩偶就知道，一生推大哥,2021-04-07 11:15:51,5,评论
诶！！！这个小时候经常见 但不是刺绣 是织渔网的,2021-04-07 11:15:00,5,评论
那时候还帮忙织,2021-04-07 11:15:12,5,回复
太好看了呜呜呜,2021-04-07 10:57:31,6,评论
加国际水印吧，好几个邻邦都偷过,2021-04-07 10:55:58,5,评论
我想买,2021-04-07 10:48:06,5,评论
哇，好厉害(･ิϖ･ิ)っ加油,2021-04-07 09:48:02,5,评论
很棒！,2021-04-07 08:36:22,6,评论
我的理解是，在织布？竖着的线先排好，横着的线，需要用什么颜色自己织进去，换线的时候线头留在外面。那么问题来了，为啥最后剪掉线头布不会散呢？是因为织得特别紧嘛？,2021-04-07 08:29:32,5,评论
理解是对的[鼓掌]因为上下和两面的线都是交叉绞紧的，你可以想象一下编织袋和布料,2021-04-07 09:00:00,6,回复
回复 @渝川Patty :哇哦，太棒啦,2021-04-07 15:52:38,5,回复
哇！！！！厉害！！,2021-04-07 08:27:19,6,评论
打上水印啊，China,2021-04-07 08:08:30,4,评论
真的，超级棒，up主将非遗文化和现代二次元结合起来，真的好棒（没词了）！,2021-04-07 08:02:17,5,评论
[热词系列_爱了爱了][热词系列_爱了爱了]哇塞真的有被惊艳到，奈何嘴笨只会说卧槽[doge]随便问一句能织一副文野的吗（直接得寸进尺）[doge],2021-04-07 06:58:00,3,评论
小时候家里周边做的人很多，后来都改刺绣了,2021-04-07 03:16:44,4,评论
up太强了！！！！！话说看到了那个爱心小国旗，物理水印就很优秀，不怕隔壁某国偷去说是他们自己的[doge],2021-04-07 02:58:27,5,评论
太强了,2021-04-07 01:35:31,5,评论
愣是没看懂这个工艺,2021-04-07 01:10:55,5,评论
好想向up买哦！,2021-04-07 00:20:47,5,评论
太厉害了[星星眼],2021-04-07 00:09:01,5,评论
厉害厉害,2021-04-07 00:01:50,6,评论
太牛逼啦,2021-04-06 23:49:58,5,评论
牛批！！！这是我从未看到过的手艺！加油啊UP主！,2021-04-06 23:45:44,5,评论
不好意思地说没咋搞懂怎么做的[笑哭]但能看出来线非常的细密,2021-04-06 23:38:47,5,评论
想买[惊喜],2021-04-06 23:22:15,5,评论
希望缂丝工艺渊源流传！,2021-04-06 23:14:36,5,评论
[给心心][给心心],2021-04-06 23:02:58,5,评论
太强了！,2021-04-06 22:47:57,6,评论
[点赞],2021-04-06 22:41:32,5,评论
[热词系列_吹爆][热词系列_你币有了]不说了，投币！！,2021-04-06 22:27:57,6,评论
好神奇啊,2021-04-06 22:11:52,5,评论
姐姐的袖子上大哥的我好爱,2021-04-06 21:53:44,6,评论
回复 @渝川Patty :艹 从来不关注这些的我居然错过了,2021-04-06 23:03:40,6,回复
是gu出的联名卫衣[tv_doge]你的名字我不承认！,2021-04-06 22:48:46,6,回复
厉害,2021-04-06 21:35:48,5,评论
首页通知书[热词系列_三连],2021-04-06 21:13:07,5,评论
首页通知书～,2021-04-06 20:58:47,4,评论
[妙啊]难道只有我一个人觉得你头像很赞吗？,2021-04-06 20:50:23,6,评论
回复 @晔晚 :啊怎么会这样[tv_大哭],2021-04-06 22:47:33,6,回复
回复 @渝川Patty :可惜……大耳兽日常被遗忘、忽视……新出的暴龙机，脉冲手环，一口气出了基尔兽、妖狐兽、小妖兽和独角龙兽……就是没有大耳兽……,2021-04-06 21:55:29,6,回复
干饭兽[tv_doge],2021-04-06 20:57:18,6,回复
又是一份首页通知书,2021-04-06 20:24:48,5,评论
太强了[给心心],2021-04-06 20:13:48,6,评论
这就是织女吗[Cat_calledme],2021-04-06 20:12:13,5,评论
直接懵逼，太厉害了,2021-04-06 20:09:07,5,评论
绝了[热词系列_知识增加]看着我都觉得累的慌，up好厉害,2021-04-06 20:06:20,6,评论
牛[支持],2021-04-06 20:06:00,6,评论
太厉害了,2021-04-06 19:36:12,6,评论
阿婆主太棒啦！,2021-04-06 19:12:39,5,评论
好强！！！加油哇！！！[给心心][给心心][打call][打call][打call],2021-04-06 18:34:38,5,评论
这不三连说不过去啊[给心心][给心心][给心心][喜欢],2021-04-06 18:34:23,5,评论
看得眼花[笑哭],2021-04-06 18:31:03,6,评论
天哪，楼主这是家传还是报班学的啊，太震撼了，真的完全看不懂怎么做到的啊,2021-04-06 18:01:57,6,评论
回复 @渝川Patty :up太有恒心了，19集的音乐搭配纺织的细腻轻柔感觉好有意境，加油[打call],2021-04-06 18:24:43,6,回复
是去苏州拜师学的,2021-04-06 18:16:15,6,回复
绝绝子[热词系列_好活],2021-04-06 17:55:28,5,评论
bgm我的闹钟[微笑],2021-04-06 17:25:05,5,评论
哇塞！！原来缂丝是这样的！！好厉害！！,2021-04-06 17:14:01,5,评论
感慨赞叹的同时在想，有没有人研究缂丝的工业化，能让更多人享受传统技艺的美好,2021-04-06 16:59:18,6,评论
我也很希望能工业化，工业化是唯一能够推广工艺的方式[大哭]但缂丝通经断纬的特性，目前的机器做不到,2021-04-06 17:04:17,6,回复
好厉害！！！！！,2021-04-06 16:37:56,5,评论
打破6666赞！献上硬币！,2021-04-06 16:25:26,5,评论
受我一拜！,2021-04-06 16:15:41,5,评论
这要是被日本偷去，就又成了日本缂丝匠人，工匠精神了.,2021-04-06 16:08:55,5,评论
首页通知书！一寸缂丝一寸金[热词系列_吹爆],2021-04-06 15:50:48,5,评论
回复 @渝川Patty :哇偶！多坑大佬～冲冲冲！姐妹会这些做花花不难的,2021-04-06 16:09:38,5,回复
我也好想尝试缠花绒花呀！我们算同行[打call],2021-04-06 16:05:49,6,回复
要很有耐心呢[2021拜年纪_棒],2021-04-06 15:43:57,5,评论
up，加油！,2021-04-06 14:45:05,5,评论
为非物质文化遗产点赞，为up主点赞,2021-04-06 14:37:48,5,评论
姐姐打上国旗！！！！！！！,2021-04-06 14:32:50,4,评论
俩硬币支持一下[OK],2021-04-06 14:11:48,5,评论
真叫血汗功夫,2021-04-06 13:53:52,6,评论
UP主太棒了，加油出更多作品[打call][打call][打call][打call][打call][打call][打call][打call],2021-04-06 13:49:47,5,评论
好厉害！,2021-04-06 13:44:53,5,评论
我以为现在都没人会缂丝了,2021-04-06 13:28:00,5,评论
好强[跪了],2021-04-06 13:21:54,5,评论
神仙下凡了,2021-04-06 13:02:08,5,评论
太棒啦！,2021-04-06 12:59:56,6,评论
首页通知书！,2021-04-06 12:39:14,6,评论
干这太辛苦了,2021-04-06 11:58:41,4,评论
终于等到你，我就知道缂丝迟早会来，自古人才出B站[打call][打call],2021-04-06 11:34:59,5,评论
河南拔智齿,2021-04-06 10:58:36,5,评论
首页通知书,2021-04-06 10:27:43,5,评论
太厉害了！,2021-04-06 10:05:50,5,评论
up真的好厉害!!能完成真的太有毅力了!!!另外想请教下up同一排不同颜色的纬线是怎么连在一起的？（因为看起来每块颜色都是相互独立的）比如说妹妹衣服的花纹那种黑色的竖直线是怎么和旁边的粉色连成一体而不会裂开条缝的？以前每次看到关于缂丝的纪录片都很奇怪但是逮不到人可以问[喜极而泣],2021-04-06 09:13:54,6,评论
突然觉得求关注有点厚颜无耻hhh竖直线的勾边就是绕绕绕，然后两旁的彩线时不时搭一梭，防止成品绷开[喜极而泣]不知道我解释清楚了么，可能还是视频直观一点,2021-04-06 09:49:03,6,回复
关注我[脱单doge]以后我会出视频科普的,2021-04-06 09:17:37,6,回复
好好看啊，好喜欢这种色彩和材质,2021-04-06 07:12:13,5,评论
好厉害,2021-04-06 03:56:59,6,评论
缂丝啊，第一次知道这个工艺是在17年，高考刚结束，在河北定州看到的，据说是缂丝发源地，挺贵的，一个小件就大几千,2021-04-06 00:52:23,6,评论
终于有人提定州了,2021-04-06 01:33:52,5,回复
是的呢，刺绣是在一块布上用丝线作画，缂丝是直接织一幅画,2021-04-06 00:57:31,6,回复
挺朋友介绍说，和刺绣区别是图案是直接织出来的，就一层，而不是刺绣一样的多层复合,2021-04-06 00:54:11,6,回复
真的厉害，三连了,2021-04-06 00:36:56,6,评论
一定会上映的[哭泣] 憋着没看资源就等电影院呢[大哭],2021-04-06 00:23:35,5,评论
我也！我想去大屏幕看大哥！[大哭][大哭],2021-04-06 00:24:37,6,回复
你给缂丝找到了传承下去的密码[点赞],2021-04-06 00:20:36,6,评论
首页通知书[打call][打call]看了第一步:嗯我想学，看了第二步:嗯我学不会[doge],2021-04-06 00:15:27,5,评论
姐姐可以（我），妹妹也可以（你）[脱单doge],2021-04-06 00:23:44,6,回复
偷国人：这个偷不了,2021-04-06 00:16:06,0,评论
好绝！,2021-04-06 00:15:18,5,评论
物理水印就非常赞啊，省得偷国的laji跑过来说是他们的,2021-04-05 23:54:56,5,评论
"一开始没看懂，差了一下发现up好厉害哦,下次能试试犬夜叉么？或者孙悟空，就大闹天宫那个",2021-04-05 23:52:07,4,评论
我可以先记下[撇嘴]我不能打包票一定会做哦,2021-04-06 00:12:02,6,回复
牛逼,2021-04-05 23:52:06,6,评论
我的天看起来好复杂[点赞],2021-04-05 23:45:58,5,评论
up主超棒的！呜呜呜！,2021-04-05 23:44:02,4,评论
好厉害！传承传统技艺太帅了！,2021-04-05 23:37:36,6,评论
太强了[打call]或许这就是女娲叭[热词系列_爱了爱了],2021-04-05 23:25:04,4,评论
支持！！！,2021-04-05 23:20:27,6,评论
✧(≖ ◡ ≖✿),2021-04-05 23:18:47,5,评论
[热词系列_三连][热词系列_这次一定],2021-04-05 23:15:16,4,评论
怪不得缂丝的扇面啊之类的贼贵，这也太难做了[热词系列_知识增加]up真的好厉害！,2021-04-05 22:47:48,5,评论
学之前：这啥？为什么卖这么贵？[囧]；学之后：为啥卖这么便宜？老师傅们吃得起饭吗？[囧],2021-04-05 22:59:04,6,回复
好家伙！！！！太厉害了叭[热词系列_吹爆],2021-04-05 22:41:50,5,评论
好复杂的样子，实属不易,2021-04-05 22:24:15,5,评论
up不好意思，我没币了，先欠着，我明天补上[哭泣],2021-04-05 21:40:24,5,评论
回复 @渝川Patty :安心希咯,2021-04-05 21:58:42,5,回复
噗[脱单doge]那就说好了哟,2021-04-05 21:56:31,6,回复
我反手一个关注,2021-04-05 21:34:14,4,评论
掌声送给手艺人,2021-04-05 21:32:28,5,评论
天啊，做这个得花多长时间啊？那么精细，我感觉脖子都弯得累了。,2021-04-05 21:21:47,6,评论
支持你[打call],2021-04-05 20:46:50,5,评论
三连了,2021-04-05 20:47:28,5,回复
up 以后会讲讲缂丝怎么做的吗？,2021-04-05 20:41:30,5,评论
其实我也很困惑好多弹幕留言说看不懂[笑哭]我以后会出科普小视频，但现在没啥信心讲明白了[笑哭],2021-04-05 21:13:49,6,回复
[笑哭]外行人看得眼花缭乱的看不懂，只看了个热闹,2021-04-05 21:07:02,5,回复
我这个视频也在讲缂丝怎么做呀[难过],2021-04-05 20:48:50,6,回复
厉害了，完全看不懂,2021-04-05 20:22:06,5,评论
第一次觉得发弹幕会影响观看效果,2021-04-05 19:45:48,5,评论
发呀发呀～[星星眼]我好羡慕人家满屏弹幕的！,2021-04-05 19:47:07,6,回复
太不容易了，真棒啊！[小A和小B_撒花],2021-04-05 19:34:50,6,评论
首页推荐，好厉害啊[打call],2021-04-05 19:02:59,5,评论
抱歉今天没币了。[大哭]只能点赞了,2021-04-05 19:02:06,5,评论
太厉害了,2021-04-05 19:02:14,5,评论
你好厉害啊,2021-04-05 18:33:53,6,评论
首页来的,2021-04-05 18:32:04,4,评论
过于牛逼，比刺绣还要不好上手的感觉[惊喜][惊喜][惊喜],2021-04-05 17:54:31,6,评论
好强！！！,2021-04-05 17:40:14,6,评论
首页通知书[打call],2021-04-05 17:34:06,5,评论
太费工了我天,2021-04-05 17:10:16,6,评论
一键三连[小电视_赞],2021-04-05 17:04:51,6,评论
做这个感觉真的需要很有耐心 加油！,2021-04-05 16:58:26,5,评论
超好看！,2021-04-05 16:55:36,5,评论
厉害！！！,2021-04-05 16:53:25,6,评论
yin ren,2021-04-05 16:07:52,5,评论
啊，这个看起来就不好入门的样子…设备太大,2021-04-05 16:05:56,5,评论
确实[笑哭],2021-04-05 16:11:02,6,回复
首页通知书,2021-04-05 15:57:03,6,评论
b站你怎么回事！这么神仙的视频才这点播放量，可恶明明超神的啊！！！！！真的超级超级神仙的！！！！！,2021-04-05 15:54:01,4,评论
感谢支持[给心心],2021-04-05 16:11:20,6,回复
现在关注up以后我就是老粉了！,2021-04-05 15:48:01,6,评论
首页，推荐进来的。恭喜up我关注点有点小歪，脚下的柴犬地毯真的这么柔软吗？我看到好多家有这个地毯。,2021-04-05 15:46:49,6,评论
回复 @渝川Patty :谢谢！,2021-04-05 17:27:58,6,回复
回复 @黄叶落 :哦哦哦你说的up主有呀，我也是看到淘宝推送觉得可爱买的[拥抱]它原本写的用途是浴室防滑，我拿到手洗过，非常吸水，柔软程度的话还可以,2021-04-05 17:13:50,6,回复
回复 @渝川Patty :嗯嗯。我至少见过两个up有这个了。,2021-04-05 17:11:14,6,回复
已关注，视频求更新,2021-04-05 15:48:08,2,评论
会很慢哦[脱单doge]要佛系,2021-04-05 15:50:54,6,回复
诶可以定制吗,2021-04-05 15:37:11,5,评论
可以先关注一下微博（ID：渝川今天也要开开心心）以后可能会出成品和接定制[给心心],2021-04-05 15:38:32,6,回复
好强！！！！,2021-04-05 15:24:56,5,评论
up好神啊呜呜呜呜呜呜！首页贺电！[爱心][热词系列_三连],2021-04-05 15:25:08,5,评论
首页刷到的，好厉害！[打call][热词系列_三连],2021-04-05 15:16:01,5,评论
up好厉害啊！！[星星眼],2021-04-05 14:44:50,5,评论
(๑ت๑)ﾉ,2021-04-05 14:30:01,5,评论
好棒！,2021-04-05 14:28:51,6,评论
太强了!,2021-04-05 14:28:06,6,评论
纺织专业的前来膜拜[鼓掌],2021-04-05 14:26:38,6,评论
❤好评,2021-04-05 14:22:09,6,评论
牛哇[热词系列_三连][热词系列_这次一定],2021-04-05 14:20:13,6,评论
缂丝？！小姐姐好棒！！！[星座系列：白羊座_爱心表白][星座系列：白羊座_爱心表白],2021-04-05 14:16:11,6,评论
感动，已投币，民族工艺传承的希望,2021-04-05 14:09:45,5,评论
up太厉害了！,2021-04-05 14:07:56,6,评论
是本人吗？投币啦~,2021-04-05 14:06:56,6,评论
如假包换[给心心],2021-04-05 14:07:14,6,回复
回复 @渝川Patty :[给心心][给心心],2021-04-05 14:09:27,6,回复
啊啊啊啊啊啊啊！！！绝了，太绝了！！[大哭][大哭][大哭][大哭][大哭][大哭],2021-04-05 14:02:50,5,评论
大佬大佬,2021-04-05 13:52:10,3,评论
up太棒了！！和动画的结合也能扩大宣传面让更多人看到非遗技术(*'▽'*)♪三连献上,2021-04-05 13:46:02,6,评论
对的[脱单doge]主要还是太喜欢的鬼灭了，想产粮[给心心]感谢支持,2021-04-05 13:47:33,6,回复
如同大家一样，叹为观止！,2021-04-05 13:41:19,5,评论
好棒啊！！[打call][打call][给心心]三连支持～,2021-04-05 13:38:05,5,评论
从首页过来的！[打call],2021-04-05 13:31:31,4,评论
从首页过来的[脱单doge][脱单doge][脱单doge],2021-04-05 13:30:17,4,评论
太牛了，叹为观止[爱心],2021-04-05 13:21:15,5,评论
看制作过程泪目[大哭]，up好棒啊,2021-04-05 13:14:00,5,评论
我们群里还有人天天高价买日本的缂丝做扇面或者包包👀,2021-04-05 13:10:04,4,评论
真的吗[星星眼]日本的是西阵织吧？希望有一天富婆们能赏口饭吃[脱单doge],2021-04-05 13:14:25,6,回复
厉害了,2021-04-05 13:06:11,5,评论
厉害,2021-04-05 12:54:30,6,评论
好棒！[打call],2021-04-05 12:54:49,5,评论
我也是从首页过来，看到这样的工艺有传承，哈哈，不错，加油，坚持住,2021-04-05 12:52:32,5,评论
天这个一看就很难，我从小到大都没搞懂，up厉害了,2021-04-05 12:51:11,5,评论
原理其实超级简单，但是做好真的太难了，我也刚出师，还有好长的路要走[撇嘴]感谢喜欢[拥抱],2021-04-05 12:52:52,6,回复
首页通知书！！！,2021-04-05 12:41:44,5,评论
这个飞梭哪有卖,2021-04-05 12:31:43,6,评论
回复 @赤足闰土 :你搜 缂丝梭 试试？,2021-04-05 19:46:26,6,回复
