评论内容,评论时间,评论人等级,评论类型
回复 @磊叔嘎非遗 :真的好看，我一个没有艺术细胞的人都觉得好看，加油啊，把这门艺术发扬光大,2021-11-09 10:03:18,5,回复
审美真好 这个造型 传统上就叫美人肩,2021-11-09 09:36:48,6,回复
在包装上我们要学学日本韩国了，屎都能给你包装成绝世美味，中国厂家都在生活用品里卷成卫生纸了，像艺术品这种有B格的东西应该非常好买才对，国内有钱人和中产不少，但是一提到消费就喜欢往外跑，建议往国外发展，去吸老外注意才行，中国大多人对品味只向老外看齐,2021-11-08 00:08:56,5,评论
草，我学陶瓷的都没听说过...,2021-11-07 13:19:14,6,评论
现实点，这种耗人力时间的东西价格都不低，受众面不广想赚到钱肯定没那么容易。普通人买不起，富人还不一定看得上,2021-11-07 02:16:43,6,评论
封面图片让我有点密恐了[笑哭],2021-11-06 23:34:57,4,评论
加一[tv_思考],2021-11-06 23:36:44,6,回复
现在百业祖师爷都没人拜了，说明真的没落了,2021-11-06 18:49:11,5,评论
潮州电视台前几年有报道这个，还是有一些年轻人在学的，也没面临失传阿。,2021-11-06 18:01:18,3,评论
你必须宣传说这个东西多赚钱多赚钱才行。,2021-11-06 17:07:48,4,评论
但是现实前期是装不了几个钱的，技术不过关是买不出去的。。。到时候就有人来骂虚假宣传。而且单纯为了赚钱是学不下去学不精的,2021-11-16 20:33:01,5,回复
这花瓶漏水啊[doge],2021-11-06 15:16:38,5,评论
可以刷一层泥浆做玲珑瓷,2021-11-06 15:30:50,3,回复
不能产生价值的多是留不下来的,2021-11-06 14:19:51,5,评论
价钱吧,2021-11-06 14:32:15,5,回复
气火的非遗,2021-11-06 11:35:44,6,评论
潮州枫溪人狂喜！！！！！,2021-12-03 14:36:07,5,评论
是不是模范法！[妙啊]最近正好在背那个失蜡 石范[笑哭]，感觉好像,2021-12-03 09:23:50,5,评论
很多非遗艺术品在古代是给达官显贵用的，现在也是呀。高档瓷器压根就不是我们普通老百姓会去买的，人家的目标客户也不是普通民众。这种工艺是否能传承还得看能不能在上层至少是中产收到欢迎。,2021-12-01 19:10:35,4,评论
天天在微博上看到一些说非议没有用的言论[笑哭][笑哭]不想看，还硬给我推，我上微博我就是看游戏的，非给我推一些女权和zz一样的言论，屏蔽了还推,2021-12-01 09:39:37,4,评论
要不把价格降低，要不……把体型变小，因为我不知道用什么地方,2021-11-29 01:11:59,4,评论
加水印吧 求求你了,2021-11-27 20:54:27,5,评论
我的韩国和日本盗取文化的感受就像自己的孩子被别人偷走了一样，但关键是这些被偷走的孩子过的还不错，而自己的孩子都差点饿死了，然后一边骂一边让他们继续挨饿,2021-11-25 22:46:29,5,评论
只能说中国真的是博大精深，我没见过的手艺太多太多了 ，流失在历史长河中的也有很多 ，遗憾，但是又感激，因为有了up主你们这些传承的，所以才让我能看到这些，我一辈子都看不到东西,2021-11-28 09:51:29,5,评论
我们本身就处于发展追赶阶段，没有挖掘自身深厚文化创意工业化并不奇怪，也不用懊恼，这本来就是我们这一辈人该做的。有想法的自然会去创业，让这些东西变成产品走进千家万户。,2021-11-28 00:10:58,6,评论
真的好漂亮！！！(｡･ω･｡)ﾉ♡,2021-11-26 17:48:20,5,评论
“  还  有  两  个  ”,2021-11-25 12:30:26,5,评论
乾坤模具灌白泥，内里变化真稀奇。手中银刀把花雕，三昧火里出珍宝。,2021-11-24 19:28:40,4,评论
富人都去买楼了，穷人就算能买的起，买来都没地方放，传统手艺只能越来越少,2021-11-22 21:50:18,5,评论
这个东西其实没啥好说的，倒浆出来，然后就是戳洞，这类东西其实没有什么工艺性，学徒也不愿意学，因为学了之后你只能做这个，而且很快就变成一个熟工，但是又没学到东西。师傅掌握大型，还有最关键的一些调整，徒弟根本啥都学不到。这是为啥没人愿意学的原因，有这个时间成本可以去学拉坯，利坯。或者釉下绘画，釉上绘画，甚至去学调釉。都是在后期可以得到回报的投入，而且也是可以通过学习逐渐的往上有攀升的道路的学习。像这类东西在我们景德镇本地基本都是找人去专门做这种，比如我要做一个孔雀，我先用模种把他的大型做出来，然后去送去开模做倒浆。然后去找专门做这种边角的捏这种孔雀翎。然后用脂泥把它粘上去。自己再做一些羽毛啥的，把它衔接一下就成了。所以这种东西看上去很精巧，但是又有谁会来学呢？换成让你来学这种东西，你会去学吗？这种东西在陶瓷里头是技术最简单的也是最没有人愿意去学的东西。,2021-11-21 23:23:08,5,评论
一个好的画工，在景德镇只需要一个月画10个杯子工资就过万了。前提是画仿古的哈。一个仿古的杯子，往往光画工就在3000+，然后画一个瓷器的话。全是由好几个人共同完成的，有专门画花卉的，有专门画鸟兽的，也有专门画人物的，甚至有专门画边角的。然后大概是这几个人来分这个3000块钱。所以好的画工真的很吃香。利坯也一样，这个是个苦功夫，赚的也是辛苦钱。一个手工的盖碗拉的好的差不多100块钱一个。如果是那种利坯大师的话挣的也很多。或调釉大师，这个一般在厂里，一般的工作室都养不起。真的都是老板供起来的。生日啊，逢年过节老板都要提东西上门的。瓷器烧起来怎么样用多少度的温度烧，包括怎么一个摆放都要靠他指教。这个在景德镇这边一个调釉大师的基本工资都是百万。再回头看看他那个，我学到死又能咋样？工资能超过5000吗？你不干立马换人干，人家学徒培训个一个月跟你干的一模一样。,2021-11-21 23:30:15,5,回复
为啥我看挖的洞是一个个欢呼的小人[doge],2021-11-21 20:14:11,6,评论
卧槽，好看，好美摆设品一绝啊[打call],2021-11-21 14:03:27,5,评论
如果一项技艺马上要失传了 个人觉得还是妥协资本比较好 虽然会变成给资本赚钱的机器 但是技术留下来了 总比真的失传了好 如果传承者真的无私 轻喷,2021-11-21 03:50:04,5,评论
这是 China 和 china,2021-11-20 12:07:51,4,评论
就像一位身着旗袍的优雅女士,2021-11-20 11:09:24,5,评论
其实我自己就是潮州人，自己都不知道有这个非遗，感觉挺可悲的,2021-11-20 09:35:42,3,评论
高级感十足,2021-11-19 23:59:05,3,评论
确实按照道理来说工业制品真不比人工的差 当然如果搞的特别花当我没说,2021-11-16 11:58:32,4,评论
内模（内斯）做了多久用什么做的，期待出个视频[脱单doge],2021-11-14 12:25:46,5,评论
不是没人愿意传承，而是这年头大家都忙着生活，而做这个又不是几年就能吃饭的东西，那谁有功夫学啊，如果哪天没有那么忙的工作了，变成一种爱好那它自然就多人学了啊,2021-11-14 03:57:51,5,评论
我去，摸鱼摸到自己家去了,2021-11-12 19:52:59,4,评论
加油！我一直很喜欢看这样的手艺活，慢工出细活，真的好棒[鼓掌][鼓掌],2021-11-12 17:59:40,4,评论
[支持][支持][支持],2021-11-12 15:59:18,5,评论
可恶没法给两个赞，那就给两个币吧,2021-11-12 10:22:02,5,评论
以前我老家那边有个老头做工艺传承的，用的稻杆不同反射角度拼贴作画的，做出来的画和金的似的，很好看，还有过记者采访他，他说想传承，说没人学，实际上他根本不教，我那边不少人想学，人家说只传自己家，而且传男不传女………他儿子也不做那个画了，而且他没孙子有俩孙女，感觉应该是属于失传了,2021-11-11 14:03:43,5,评论
请问你卖吗？我想问个价 [脱单doge],2021-11-11 11:24:47,5,评论
b站纪录片璀璨星火里的片段！有兴趣的同学可以观看哦！里面还有好多其他的非遗介绍！,2021-11-11 00:07:53,6,评论
加水印啊，加水印啊，加水印啊！,2021-11-10 20:52:39,4,评论
这个东西的话……可能还是走高定路线更有可能活下去，一年卖一件，一件吃一年（天冷得我头晕，自己想想吧，我学珠宝的，去看了一些校友的工作室，也就这个套路）,2021-11-10 19:46:36,6,评论
为什么我这里很看不起倒浆的瓷器 都说拉的坯要好,2021-11-10 18:34:06,4,评论
视频加个水印啊！！！,2021-11-10 09:07:18,5,评论
我其实挺奇怪的，为什么那么多人要阻止这种技艺工业化和普遍化，现代社会就是工业化的，又不愿意改变，又不愿意低头，也做不到品牌化，那么消失灭亡是什么奇怪的事情吗？,2021-11-09 09:27:26,6,评论
居然在tb上找到了这家店，名字叫瓷上佳，瓶子叫做玉立瓶,2021-11-08 21:47:32,6,评论
小心韩国人，,2021-11-08 19:06:39,6,评论
这种视频记得多加点水印[藏狐][藏狐],2021-11-08 17:57:43,5,评论
景德镇陶瓷应该还活着啊，然后up你这个什么价格啊,2021-11-08 17:21:12,5,评论
一边说要失传了，一边不教外人[藏狐],2021-11-08 17:16:21,5,评论
建议打水印,2021-11-08 13:35:10,5,评论
上万道工艺的民族工艺品卖一万你们觉得贵，一支国外贴牌生产的破包卖两万你们排队买。传统工艺品延续保护需要民族认同与价值认同。道阻且长啊。,2021-11-08 13:29:10,4,评论
资本没有盯上这个，就是万幸了。偷摸的乐吧。艺术不会失传，但是资本可以把它彻底干死。到时候抄底一批，然后放水货出来，砸烂市场害死老师傅。然后屯的货成了绝品，对倒炒天价。这事情，就是景德镇的历史。,2021-11-08 07:34:11,4,评论
有这点时间发视频不如去教教徒弟，真的，编标题有一套，如果你只是炫耀或者博取眼球，还不如不发出来,2021-11-08 05:50:13,5,评论
你们都好能说，这么能说肯定很能干,2021-11-08 04:52:27,5,评论
不是你不行，是时代变了，为什么我们不再大量使用青铜器呢？为什么现在大城市路上自行车越来越少呢？为什么曾经第一个使用纸钞的国家，如今越用越少呢？,2021-11-08 00:26:38,4,评论
看到就给个赞,2021-11-07 22:45:11,5,评论
需要媒体炒作，大佬投资，徒弟认真学,2021-11-07 21:22:05,6,评论
近着看只看花纹和上面的东西还好，远着看好怪，反正，我是感觉不到一点好看[藏狐]长的就和笔篓子一样 或者像3D打印的东西一样 在义乌小商品感觉都能看到类似的[辣眼睛],2021-11-07 16:20:22,5,评论
“我辛辛苦苦花钱花时间学的本事，凭什么免费教给他们？”“这玩意又劳心劳力又不赚钱，我凭啥花钱学？”,2021-11-07 13:22:01,5,评论
终于在首页刷到了,2021-11-07 12:51:20,4,评论
非遗需要的是传承，无条件的传承，如果因为为了获取利益而改变非遗文化一个民族的文化自信、文化的精魄就没了。但是，一直让非遗传承者用爱发电也是不可能的，所以还是需要国家政策的保护，像日本这方面一直都比较好，非遗工作者只需要进行传承而不需要带着商业目的去对待非遗文化,2021-11-07 08:32:54,3,评论
说塑料更好的，请问作为国礼相送的时候也送塑料？[疑惑],2021-11-07 08:13:20,5,评论
说句实在话现在什么都需要钱自己都未必能养活自己有多少人能静下心来学一门没有就业前景的手艺,2021-11-07 02:18:05,6,评论
这东西放日本法国早被吹上天了，在日漫电影里出现一下，故事润色一下，高端化一下，奢侈品牌化一下，瓶价原地暴涨千倍[OK],2021-11-07 01:06:46,5,评论
我国的文化遗产就是因为没人继承才成这样的，虽然日本人很讨厌，但是他们在文化宣传这块做的真的很好，像花牌，这种东西在动漫里经常出现，但是我国相关文化真的没有做到这种程度，连国民都不知道怎么传到外国[捂脸]我们学习新进的知识，但也不要忘本啊,2021-11-07 00:56:47,6,评论
这个说失传还是有点夸张了哈，就是小众罢了，买的人不多做的也不多，潮州瓷还有一手比这更漂亮的，做瓷菊花，花瓣又长又薄透，层层叠叠可能有数百瓣之多，跟真花一样,2021-11-06 23:21:46,6,评论
太美了！,2021-11-06 22:23:27,5,评论
潮汕真的是一个很神奇的地方。传统上潮汕只有三个城市，却有很多值得大家津津乐道的点。1.潮汕牛肉火锅2.现今全国最古远、最特殊的方言之一——潮汕话3.英歌舞、潮剧等非物质文化遗产4.包括华人华侨在内的很多潮籍商人5.和景德镇齐名的中国瓷都——潮州6.拥有十大名桥之一——广济桥7.潮汕人分布海内外，潮汕话仍然是很多华侨华人的方言。8.广府文化、闽南文化、客家文化的交界地。等等但同时潮汕也被很多人地域黑，作为一个潮汕人，我觉得有些现象确实存在或者曾经存在，但我也希望我的家乡可以被更多人全面的认识到。[微笑][微笑][微笑],2021-11-06 21:09:05,4,评论
最远古的其实是潮州话,2021-11-09 07:24:35,5,回复
有一部分原因大概是老祖宗太nb了，非遗太多都不知道，它不推荐的话自己去搜都不一定能看到[捂脸],2021-11-06 20:20:21,4,评论
招学徒吗？,2021-11-06 19:59:19,4,评论
量产奢侈品和这种手工品不能相提并论,2021-11-06 19:50:04,5,评论
这些东西想要有市场，就都是些奢侈品，能有几个人买得起的（抛出观点，没贬低）,2021-11-06 19:42:47,5,评论
想起来小时候发小家有个大花瓶，像这样都是各种立体花瓣很漂亮，摆在客厅电视柜上，后来被我们一班熊孩子玩耍时打碎了[捂脸],2021-11-06 19:40:30,5,评论
好美 应该很贵吧,2021-11-06 19:39:42,4,评论
如果，这是普通人日常能买的起的，就好了。,2021-11-06 19:29:37,5,评论
注意韩国偷🇰🇷,2021-11-06 19:26:13,0,评论
难啊～这些东西要是经不住时代的考验，不就会这样吗，一个一个口号响亮好听，但结果还是不能很好传承和保留，难啊～,2021-11-06 19:11:17,5,评论
硬币给你了，给我加油宣传！拓展市场！最好拓展到国外去！,2021-11-06 19:01:11,5,评论
所以看完了还不知道着工艺叫啥呢，学啥啊？[藏狐],2021-11-06 18:38:28,6,评论
潮州通花花瓶（潮州话花瓶俗称：井缸）,2021-11-06 18:02:20,4,评论
饭吃多了撑着的人看来还是少了,2021-11-06 17:53:21,3,评论
成品太好看了吧,2021-11-06 17:43:00,6,评论
加油,2021-11-06 17:42:14,6,评论
能做成手办吗？做成了估计会火的,2021-11-06 17:34:38,5,评论
真好看[支持],2021-11-06 17:34:36,4,评论
互联网时代，一切都可以存储，只要后人能通过教程复原，就不叫失传,2021-11-06 16:59:35,5,评论
看个人喜爱吧，我个人不爱这种，还是觉得瓶子光亮一点漂亮,2021-11-06 16:44:00,5,评论
用爱发电,2021-11-06 16:42:59,5,评论
好漂亮,2021-11-06 16:34:08,2,评论
好美,2021-11-06 16:12:16,2,评论
摆起来积灰,2021-11-06 15:57:12,5,评论
非遗传人多了，非遗传人就不值钱了。,2021-11-06 15:49:54,5,评论
哇，也太漂亮了吧,2021-11-06 15:29:28,5,评论
花瓶儿,2021-11-06 14:06:14,6,评论
枫溪贴个花纸打过包装[doge],2021-11-06 14:00:27,5,评论
以后可以多将我们传统非遗之类的艺术作品当做外交礼物，或者领导人出国访问的国礼，国家体育竞技之类的奖杯就可以用这种陶瓷工艺来做,2021-11-06 12:16:57,5,评论
很精致但太传统了,2021-11-06 12:15:10,4,评论
2硬币求BGM,2021-11-06 11:49:14,6,评论
回复 @毕哩bili :@无情灭霸拽少   @无相jy    谢谢三位，找到了！！,2021-11-06 13:15:47,6,回复
【雅尼 - 河西走廊之梦 听起来如同梦境般的轻音乐-哔哩哔哩】https://b23.tv/qu8Pcf,2021-11-06 11:53:22,5,回复
雅尼 河西走廊之梦,2021-11-06 11:52:07,5,回复
支持老师！！！,2021-11-05 19:52:06,3,评论
评论区挺无语的，讲实用讲现实，你对艺术品讲实用？你对文化历史现实？其实如果可以，多拍点视频打响名号就会有人来了,2021-11-10 18:43:19,5,评论
就怕被偷国偷国几十年后被申遗,2021-11-06 12:56:45,5,评论
失传就失传呗，这不挺正常的么,2021-11-06 18:05:15,5,评论
？？？事不关己高高挂起，你，很棒。,2021-11-07 03:08:51,5,回复
눈_눈唉人家这一年轻小伙子做着呢，咋滴就失传了，正常脑回路不是这样的好吗,2021-11-07 01:56:14,5,回复
回复 @成御生一堆 :说真的你要是真买或者真学才跟你有关系，其它的都是虚的,2021-11-08 00:12:00,5,回复
因为在玩原神[doge],2021-11-07 09:41:32,3,评论
最后一个像不像密密麻麻笑着的人脸,2021-11-06 16:48:53,5,评论
是我自己想象的问题...没有说不好看的意思,2021-11-06 16:50:21,5,回复
物竞天择，适者生存[微笑],2021-11-06 12:51:08,5,评论
不在自身找原因，怪社会，这波道德绑架nb,2021-11-08 18:59:09,5,评论
看见评论区那么多说跟不上时代就被淘汰什么的，我就知道为啥这些东西被韩国偷了，我们自己都把这些东西往外推...怪不得人家会来偷你的。。。。[捂脸],2021-11-18 12:21:15,5,评论
评论区里指点江山的懂哥们属实给我看笑了[抠鼻],2021-11-10 06:56:55,4,评论
评论区出现了很多狗东西[无语],2021-11-07 14:39:16,5,评论
看视频的我：[牛年]看了评论区的我：[辣眼睛],2021-11-06 22:52:06,6,评论
评论区为什么戾气这么重……[疑惑][疑惑],2021-11-06 18:39:36,5,评论
不要听评论区的，这种手艺能算上艺术品，又不是日常商品，要搞对购买的对象。,2021-11-06 18:24:47,6,评论
有些东西总归是要被淘汰的,2021-11-06 15:16:47,6,评论
赞助一下梦想改造家怎么样,2021-11-06 14:17:46,5,评论
您倒是给个解说和学习方式链接啊,2021-11-06 11:34:20,5,评论
回复 @沈-单身狗-清 :这玩意要是能看视频学会了还叫非遗？我说的当然是去哪里找人啊,2021-11-06 12:11:14,5,回复
回复 @为了英魂们 :这玩意其实就是倒膜瓷器的做法，撑死多了一步熬死人的手工通孔[辣眼睛],2021-11-06 16:49:20,6,回复
工艺品理论知识有用，但是永远都是实操最为重要，理论知识占比不大，理论知识放出来，多数人就算看懂了，该不会还是不会,2021-11-06 11:47:15,6,回复
其实，这样子的东西。工厂流水线一天好几个吧。。。,2021-11-11 15:52:17,5,评论
失传？只不过不对外传罢了，各有各的圈子[藏狐]花言巧语,2021-11-10 23:39:16,6,评论
我宁愿它失传，也不想倭寇和南朝鲜学去，两白眼的孽肿,2021-11-21 18:22:01,5,评论
防偷国,2021-12-29 23:35:50,5,评论
那里能买到啊 淘宝搜不到白色那个  当然如果太贵了2我也爱莫能助,2021-12-18 21:34:29,6,评论
美,2021-12-03 12:11:24,3,评论
政府扶持的话这种东西还是很有市场的吧，当花瓶摆件都不错,2021-12-02 01:48:04,5,评论
你的磨具没开好啊，窟窿竟然不是灌出来就好，而且你用矽利康灌我觉得海不如用纯玻璃水赔色素好看，我就整了付纯玻璃水的象棋，太有手感了,2021-12-02 00:13:04,5,评论
我也觉得模具没开好，一堆人竟然没看出来用模具了，注浆还要非物质文化，醉了,2021-12-03 16:24:08,4,回复
Chinachinachina,2021-12-01 23:37:37,3,评论
韩国表示在申遗了，你们不要的，我们偷了，你们要的我更要偷[原神_喝茶]百年后，这些都是起源韩国,2021-12-01 21:57:39,3,评论
请加水印，防偷国。,2021-12-01 19:51:02,5,评论
up主把名字介绍写出来比较好，没见识的我要不是看弹幕根本不知道是啥,2021-12-01 19:42:59,4,评论
看到成品的我惊了！！！这也太美了[给心心]，俺家也有一个类似工艺的，但完全比不上，没有这么雅致啊，太美了。,2021-12-01 13:47:26,6,评论
虽然我们不需要宇哥沙雕什么都不懂的世遗组织的肯定，但是我们不能让别人做得多了就说那东西是他们的,2021-12-01 01:03:27,3,评论
老家就枫溪村的，真的没见过这个手艺[哭泣],2021-12-01 00:44:26,6,评论
我家也是这么大的窑一次都要烧几十个瓷器,2021-12-01 00:19:19,5,评论
只要有收藏价值，就能卖，就有人买,2021-11-30 22:44:00,5,评论
这是什么？,2021-11-30 21:35:23,5,评论
一键三连小小敬意,2021-11-30 19:04:53,5,评论
这落灰了很难擦吧[doge],2021-11-30 18:42:05,4,评论
好看！第一次看到这种制作过程的陶瓷,2021-11-30 18:41:57,5,评论
你想学人家也不教啊,2021-11-30 17:09:32,5,评论
我因为标题进来的，进来一看，咦这个我们本地有啊，再重看标题，噢就是我们本地的[笑哭]这个真的好厉[热词系列_害],2021-11-30 13:55:01,6,评论
真美 ！,2021-11-30 09:17:51,3,评论
现在非物质文化遗产传承人就是赚钱的名号，说不好听，有些行当会的人很多，搞这么个“王”恶心人，纯纯的金钱欲，完全没有初衷的感觉,2021-11-30 07:01:23,5,评论
好漂亮,2021-11-29 21:39:14,4,评论
加灯,2021-11-29 20:18:21,4,评论
教练我要学[大哭][大哭][大哭],2021-11-29 13:18:31,4,评论
失传代表被淘汰了，被其他事物取代了，不需要再被选择和留下,2021-11-28 23:38:00,3,评论
韩国人表示很喜欢,2021-11-28 22:29:46,3,评论
好美[打call][羞羞],2021-11-28 18:28:08,5,评论
不好意思，我再来打扰一下，最新消息：阅文投资韩国，帮助韩国网文ip模式，让韩国写我们的文化再卖到我们这里[微笑]今天小红书突然有大批博主，开始宣传穿韩服去中国的宫殿拍照，要不就是在南京宣传穿和服，要不就是宣传穿韩服，但是照片上是韩服或者汉服配和风背景，韩服配中国风背景，今天突然有好多人宣传穿和服还有韩服。转1请关注微博文化输出现象超话，我们的文化正在被韩国侵略，小红书，淘宝开始出现售卖中国的古玩字画，并恶意写成韩国的东西        已经有博主开始宣韩，穿韩服在中国古建筑旁拍照，并且借着汉服韩服文化交流或者拍照的名义，混淆文化        韩国搬运中国的小说翻成动漫，在外网抢先占领市场，武侠，仙侠，古风，总裁，穿越，都一并说成高丽文化，倒打一耙说中国抄袭她们，在外宣称中国是万物起源国        阅文资助韩国打造网文ip模式，韩国人写着我们的文化在世界传播，最近韩国有意收购外国最大的小说网站       韩国在中国各地已经开始借着文化学术交流的旗号，学习中国工艺再把学到的发到外网说成是自己的文化希望大家见一个举报一个转发,2021-11-28 17:49:26,3,评论
胶己人哇,2021-11-28 14:56:53,4,评论
我大潮汕的非物质文化我当然要出来一下[doge],2021-11-28 14:56:52,4,评论
有的东西只配在神坛上,2021-11-28 13:37:19,3,评论
只能[热词系列_三连]助力民族瑰宝了,2021-11-28 12:47:49,4,评论
好消息，我们曾经有鲁迅。坏消息，是曾经。,2021-11-28 10:09:07,5,评论
所以，购买链接呢,2021-11-28 09:48:17,5,评论
再申遗了:思密达[doge],2021-11-28 09:21:53,5,评论
奶奶家有这个！,2021-11-28 05:14:03,5,评论
想买，我买得起么？,2021-11-28 04:39:57,5,评论
可以宣传可以推广可以告诉全世界，但是有一条，韩国和越南别说这是它们的[藏狐],2021-11-28 00:27:33,6,评论
这是一种工艺  为什么有人和艺术画等号....这种感觉就好像是没人会挖石头了  然后有人说雕塑艺术要失传了...别闹  如果用一个工艺表达了作者思想的能叫艺术品  有艺术加工的    再说了  这种工艺手段不宣传推广也没用  得搞钱啊🤔  从事竹编的人也少  但是人家机械化了  或者有很多流程机械化了  价格打下来了  东西还实用  肯定断不了   那这种实用性不强  更偏装饰性的还纯手工  当然容易失传了  或者活在书上了,2021-11-27 23:01:50,6,评论
剔透玲珑，美啊,2021-11-27 21:04:14,6,评论
总是有人玩梗，奇奇怪怪的梗玩多了它就会有人信啊,2021-11-27 20:33:42,6,评论
建议up的视频打水印,2021-11-27 20:31:46,4,评论
老家是汝瓷之乡，基本上见不到汝瓷文化[微笑],2021-11-27 18:35:03,5,评论
不是不想学，根本学不会,2021-11-27 16:17:09,4,评论
教必学,2021-11-27 13:53:12,4,评论
好漂亮[星星眼],2021-11-27 11:52:36,6,评论
有功底深厚,2021-11-27 08:44:06,3,评论
虽然很难传下去，但至少可以留下相对完整的资料了,2021-11-27 02:36:42,6,评论
……注浆玲珑啊……,2021-11-26 23:36:36,3,评论
回复 @不会耍剑的刀客 :然后一堆人说这个是非物质文化哈哈，明明那么大的模具，都没看见。,2021-12-03 16:27:16,4,回复
不对，不是玲珑，雕孔没有填釉貌似……,2021-11-26 23:37:47,3,回复
里面空心是怎么实现的呢,2021-11-26 22:37:59,4,评论
在金属支架上旋转模具，液体状的陶泥会在重力的作用下不断在硅胶模具内部流动覆盖到每一处模具。因为有固化剂，所以干的会很快使陶泥流淌过程中不断干燥从而不断的依附在硅胶模具上，行话，摇空心。轻的模具由工人手工摇动，较重模具由支架固定，机械式摇动。摇摆过程中由于陶泥或树脂添加的有固化剂所以干燥速度会很快的，不用太长时间摇。因为摇动的速度很慢，所以利用的是重力而不是离心力。摇的过程要均匀稳定，是个力气活，但没有技术含量。 这个是现代化工业体系下的标准生产流程，俗称工艺品，为什么不大量使用全自动机械因为，工艺品定制的较多，机械成本过高，不过会使用机械辅助视频没拍而已。和非物质文化没有半毛钱关系。,2021-12-03 15:55:23,4,回复
既然有弹幕说:韩国:真不错我们拿走了那为什么我们不抢先一步呢，重视起来啊,2021-11-26 18:51:28,5,评论
动不动就失传？你倒是来个数据啊，说明一下啊。评论区人家本地人都说失传夸大了,2021-11-26 17:04:54,6,评论
绝绝子,2021-11-26 15:27:41,3,评论
有购买链接吗？没找到啊,2021-11-26 09:26:18,4,评论
韩国：已经申遗了思密达。,2021-11-25 19:45:42,4,评论
镜中世界皆为虚妄，回来了吧？你们应该,2021-11-25 06:17:06,5,评论
一个币没有，想投投不了,2021-11-24 23:16:55,5,评论
烧完太美了 清透,2021-11-24 21:58:32,4,评论
在哪买？,2021-11-24 21:35:26,4,评论
我为什么不是那么反对韩国将中国的传统文化申遗呢？因为我觉得有些东西他抢了是他的不对，但我觉得有些东西与其被国人丢弃，不如被其他国家保护起来。,2021-11-24 19:52:24,5,评论
等有钱了我会买一个,2021-11-24 19:14:04,5,评论
原谅我才知道，这个真的好漂亮啊！有点想买，可能也买不起[捂脸],2021-11-28 16:38:59,4,评论
有钱的都去买车买奢侈品，没钱的消费不起,2021-11-28 15:52:49,5,评论
下次记得把价格报出来，评论区火药味就不会这么足了，便宜就支持，不便宜也有反驳的理由了,2021-11-28 12:23:48,5,评论
看着颈椎好疼……,2021-11-28 11:17:10,5,评论
棒子：好，我的了,2021-11-28 09:20:33,5,评论
这个花蕊是怎么做到的？,2021-11-28 00:04:00,4,评论
枫溪？,2021-11-26 22:25:40,5,评论
这不比这个包那个包的好看[星星眼],2021-11-26 03:25:38,2,评论
看到非遗，我上去就是一个一键三连,2021-11-26 01:15:12,5,评论
这个一般出口的比较多所以国内少见，和非遗唯一的关系是东西一样，工艺是现代化的工业流程，家装软装的装饰品陶瓷的也差不多是这样做的，就是造型不同，不过应该没人会觉得哪个装饰品也是非物质传统文化吧。,2021-12-03 16:13:55,4,回复
其实也这个是硅胶模具生产的工艺品，而已。工艺品厂差不多都这样用模具做粗胚的。9秒的很明显是硅胶模具放在石膏壳子上，然后摇空心凝固，修边，上釉，在放电窑中烘烤。在浙江和广东不要太多，浙江树脂工艺品多，广东陶瓷多。古法陶瓷是手搓的，工艺品这行因为定制的多，所以没有用全自动机械，但是有机器辅助的，视频没拍而已，要有人喜欢，我可以带你去看从雕刻开始到开模具，制造粗胚，清洗精修，上釉彩绘，干燥或烘烤（取决工艺），质检包装，装车等一系列流程，这个视频只能说营销的好，包装成非物质文化了。最重要也是最容易露馅的制作模具他没拍。,2021-12-03 16:07:13,4,回复
[doge]话说回来我家就有这么一个镂空花瓶，还以为很常见来着,2021-11-25 19:20:36,5,评论
[笑哭]非遗打水印做特殊记号！记号！另外潮州人狂喜,2021-11-25 19:19:55,5,评论
我。。我我也想戳这个镂空的小洞[热词系列_妙啊][热词系列_吹爆]！,2021-11-25 14:38:59,5,评论
不要给韩国人看到！！！,2021-11-25 11:10:51,5,评论
现在是真实的世界了，哥们儿们,2021-11-25 06:17:21,5,评论
欢迎再次来到人间,2021-11-25 06:17:32,5,评论
我们文化宣传这方面落后邻国5000年了，失传并不稀奇，甚至我们还会觉得这些文化是它们的,2021-11-25 02:41:16,5,评论
收徒吗？收徒我就去学，给我个地方住，有口饭就行。,2021-11-25 02:28:55,4,评论
经济发展→人民收入提高→开始注重美育→设计行业与艺术行业加速发展→将非遗艺术运用到日用品或者群众有更多时间去欣赏各种展览→间接拉动二产和三产→经济发展  （理想化的进程）,2021-11-24 20:30:03,6,评论
韩国：“申遗中”,2021-11-24 19:12:47,5,评论
[doge]如果瓶子里有一个玻璃瓶是不是又好看又能用,2021-11-24 18:14:58,4,评论
没有市场加不宣传等于失传没毛病啊，我记得好多年之前绒花也说是要失传，现在还不是被汉服市场和手作娘奶活了,2021-11-24 17:49:17,4,评论
这个一般出口的比较多所以国内少见，和非遗唯一的关系是东西一样，工艺是现代化的工业流程，家装软装的装饰品陶瓷的也差不多是这样做的，就是造型不同，不过应该没人会觉得哪个是非物质传统文化吧。,2021-12-03 16:14:09,4,回复
总有人说年轻人不想学，可是很多非遗如果不看这些视频我就根本不知道有这么个东西，宣传和推广才是现阶段更重要的吧,2021-11-24 17:41:35,5,评论
