评论内容,评论时间,评论人等级,评论类型
回复 @钟微雾 :不不不不不，你误会我了 通草纸是由通脱木做的通脱木做成通草纸以后然后塑形做成通草花,2022-03-03 16:46:32,3,回复
回复 @超硬核的沙雕舟舟 :哦哦哦，就是先把通草花变成通草纸，然后再做别的造型呗，谢谢呀，大概了解了，看起来很厉[热词系列_害],2022-03-03 16:44:43,6,回复
加油，等你们都学会了，我再去学来卷死你们[doge],2022-01-31 01:49:30,3,评论
央视放过一个纪录片《手艺》第一集就是讲通草的，不过是讲通草画。但是需要的第一步都是一样的，就是把通草旋切成一张通草纸。,2022-01-30 13:52:59,6,评论
能看出来通草花做的花没有生气,2022-01-30 08:59:17,2,评论
簪子，大家都懂吧？,2022-01-29 11:02:52,6,评论
小心偷国棒子啊,2022-01-28 17:19:57,5,评论
答应我 别被韩国人看到[OK],2022-01-28 15:22:59,3,评论
我也想学,2022-01-28 11:19:03,5,评论
现在看到这些我就怕韩国人看到，实在是被恶心透了,2022-01-28 11:06:36,4,评论
簪娘们快点来学呀,2022-01-28 09:32:26,5,评论
知道通草花还是因为燃犀奇谈,2022-01-28 05:17:21,3,评论
谢谢已经开始寻找教程。[OK],2022-01-28 00:12:18,5,评论
簪娘们卷起来,2022-01-27 18:59:40,5,评论
我只会画通草画😭😭😭其实通草这个可以吃的还不错就是有点淡,2022-01-27 17:08:36,5,评论
簪娘们学起来,2022-01-27 15:21:27,4,评论
寒国人看了直接盗取视频称视频中的女生是寒国人[嗑瓜子],2022-01-27 11:50:38,6,评论
