评论内容,评论时间,评论人等级,评论类型
点击qq钱包，里面的公益活动，再点其它活动，里面就有二次元公益项目，点击捐款，当捐款数目不少于50元时就会弹出收货地址这些信息(°∀°)ﾉ(°∀°)ﾉ(°∀°)ﾉ,2016-09-06 18:38:40,6,回复
狐妖亲闺女系列,2016-09-06 12:13:10,6,评论
可以可以，如果想要国漫发展的快，多买这些是必须的。,2016-09-06 10:44:38,6,评论
再说了，即帮助了二次元，也帮助也三次元，何乐而不为呢！,2016-09-06 10:48:09,6,回复
如果上京东众筹，或许会很多人买，腾讯公益受众太小了。,2016-09-05 23:14:00,5,评论
所以这样做本身也是对腾讯公益和腾讯自身的推广，这本身就是其目的之一啊⋯→_→,2016-09-05 23:20:52,6,回复
不得不说，腾讯这件事干得太好了，通过二次元让那些传统民间工艺大放光彩，腾讯爸爸干得太好了,2016-09-05 21:53:39,6,评论
回复 @入梦落樱满薰香 :是这样啊,2016-09-06 10:52:22,6,回复
回复 @夕雨夏日炎:QQ里进腾讯动漫的顶置有这个活动：与二次元的一次缘。这个是一个募捐活动，不过可以根据募捐数额获得小红娘的传统手艺周边～也就是相当于买了～,2016-09-05 23:28:46,6,回复
那这个广告是什么活动吗，小红娘的周边贩售？看见评论说募捐，有没有详细的内容解释一下,2016-09-05 23:03:55,6,回复
首先给大老爷和企鹅娘一个大大的赞！顺便坐等一群没素质说腾讯圈钱。另外企鹅娘这些东西可以出售吗，出售大概需要多少钱？要不要考虑搞个竞拍？,2016-09-05 21:33:13,6,评论
回复 @青鬼院落影 :大老爷就是大老爷啊！,2016-09-05 21:51:02,6,回复
回复 @Tarpaz塔帕兹 :不用谢（￣▽￣）,2016-09-05 21:38:35,6,回复
回复 @企娥娘 :谢谢告知,2016-09-05 21:37:29,6,回复
增订是好事，可是没人传承啊,2016-09-05 21:20:50,6,评论
一旦有了销量，绝对不会愁传承问题的,2016-09-05 21:29:12,5,回复
希望能给传统技艺良好市场环境的形成提供一个契机，如果有了好的市场环境不错而稳定的收入，自然有人去做,2016-09-05 21:32:13,6,回复
如果有市场，有利可图，就会有人主动去做的，希望我的一点心意能够为这个出一份力,2016-09-05 21:28:47,6,回复
与二次元的一次缘  公益活动时间 2016-08-31 至 2016-12-01  可以从那个页面下方获取工作人员联系方式，向中国妇女。基。金。会的人员凭截图获取  发。票。,2016-09-05 20:52:32,6,评论
回复 @慕云樱 :我也试了，真的诶！(ﾟДﾟ≡ﾟдﾟ)!?去私信企鹅娘问一下吧,2016-09-05 21:18:28,6,回复
回复 @慕云樱:你可以私信企鹅娘问问？这种事可不能出错啊⋯⋯本来办了件好事，但出错就很难看了,2016-09-05 23:51:39,6,回复
回复 @慕云樱 :你可以试试搜索下：妈妈制造V爱（不知道是不是）,2016-09-05 22:17:23,5,回复
非物质文化遗产融入二次元差生新时代潮流(⌒▽⌒),2016-09-05 19:27:01,4,评论
学生党的我捐了10块，虽然不多，也是一份心意,2016-09-16 20:47:14,5,评论
腾讯，你是我爸爸(･∀･)就算你以前***多少缺德事但你这次是好的(･∀･),2016-09-12 11:57:14,5,评论
我捐了个139的，嘻嘻,2016-09-11 16:48:40,5,评论
欢迎来到舌尖上的涂山,2016-09-11 07:52:56,6,评论
娱乐，就是自己图个高兴，钱又不是刀架在脖子上要你出的，黑什么，怎么走哪都有撕13的,2016-09-10 22:08:15,6,评论
搬运，506楼处有大撕逼战役，大家可以顺手举报,2016-09-10 09:31:54,6,评论
不是我吹，我布袋戏可以给你直接重拍一部出来(°∀°)ﾉ,2016-09-10 07:33:44,6,评论
感觉被腾讯爸爸感动了啊，这是在开创中国的动漫产业链啊(°∀°)ﾉ,2016-09-09 22:48:18,6,评论
我认为红红应该是印的，周围的花才是绣的。那个笔记本的封面的纹路可能有点误导性。而且单单绣真的很难这么还原，不说花费大量时间，就算绣出来，也不止这个价。,2016-09-08 23:02:09,6,评论
当然绣的更好(=・ω・=),2016-09-08 23:06:06,6,回复
看图片的话，笔记本红红不确定是否是绣的，想入手的人注意一下，不要到时出现什么不愉快( •̥́ ˍ •̀ू ),2016-09-08 22:48:39,6,评论
哈哈搞定了。腾讯蛮厉害嘛，我给长城修缮还有皮影戏这个都捐了www等皮影戏回家，中国加油！,2016-09-08 20:45:01,6,评论
回复 @等候在轮回的路口 :_(:зゝ∠)_我买了油纸伞，回头分享一下具体样子噻,2016-09-08 23:57:57,6,回复
回复 @等候在轮回的路口:????一起吃土吧……,2016-09-08 23:29:37,6,回复
大款啊！我们交朋友吧。唉！俺只买了疆绣笔记本。穷啊,2016-09-08 21:29:30,6,回复
说句实话好贵呀……大二狗表示买那把喜欢的伞要干好久的兼职……好吧，买不起我也可以去宣传。总觉得这次做的棒棒哒。,2016-09-08 12:36:00,5,评论
我愿意到处宣传，即使以前对腾讯印象不怎么好，但是这次我自愿做一次水军(=・ω・=)(=・ω・=)(=・ω・=),2016-09-08 09:49:29,6,评论
(=・ω・=)大一党最近手头不宽裕，捐五块意思一下(=・ω・=),2016-09-08 02:24:49,6,评论
这一波好6，既宣传了动画又为中国传统文化的推广做了贡献，策划应该加鸡腿(=・ω・=),2016-09-07 23:19:17,3,评论
其实这个按周边价格不算贵(<_<)这个很厉害啊,2016-09-07 19:30:14,6,评论
我要去买了，就当一次承包吧,2016-09-07 00:22:08,5,评论
腾讯姥爷，难得做了件大好事(⌒▽⌒),2016-09-06 15:35:42,5,评论
在豆瓣发了宣传贴，希望能让更多人看到（￣▽￣）,2016-09-06 14:28:47,5,评论
回复 @武侯奇门诸葛青:在扇子与疆绣之间犹豫了好久_(:3」∠)_,2016-09-06 16:24:26,5,回复
回复 @诸葛狐狸:狐狸(°∀°)ﾉ,2016-09-06 16:12:16,5,回复
回复 @我叫苍穹:那个很好看啊，好多我都想要，奈何没钱，哭泣,2016-09-06 16:12:05,5,回复
太棒了，我竟然觉得有点感动？然而我没有银行卡只有微信里的1.14元，本来想这么点钱都捐了还嫌少竟然还给我留了一分？所以我还能通过什么方式捐阿……,2016-09-06 14:04:35,5,评论
回复 @削子铅:那就算了，量力而行,2016-09-07 23:24:45,6,回复
回复 @田野清华 :我没有银行卡就是因为我没有身份证啊……我没有身份证是因为我未成年……,2016-09-07 12:29:56,5,回复
有身份证都可以办张银行卡然后开通网上银行业务,2016-09-06 14:32:55,6,回复
友情复制相关募捐地址：打开手机qq，我的钱包，腾讯公益，搜索二次元第一个项目就是了。,2016-09-06 13:58:10,6,评论
补充一下，微信，我，钱包，腾讯公益,2016-09-07 14:04:02,6,回复
这个比手办有意思。(ง •̀_•́)ง,2016-09-06 00:44:47,6,评论
我居然有点感动是怎么回事？,2016-09-05 22:25:06,6,评论
这个想法很好！支持，这样的周边很喜欢，很有我们的特色！,2016-09-05 22:23:17,6,评论
对了哦！企鹅娘投稿区是广告区，所以这个视频本来就是打广告的，分区已经说的很清楚了(⌒▽⌒),2016-09-05 22:05:04,6,评论
企鹅娘很诚实的说出来了(⌒▽⌒),2016-09-05 22:06:07,6,回复
这伞带出去绝对不丢人。但我没用过油纸伞，想问问质量如何，就怕下雨天带出去风一吹就破了，那真的会懵逼的,2016-09-05 21:25:58,6,评论
(°∀°)ﾉ可是架不住别人逼格高，好看阿。,2016-09-05 21:31:47,6,回复
百度来的 油纸伞的保养1、纯手工原生态油纸伞，具有晴雨两用的实用功能，晴天使用过后，直接收拢放好就行；雨天使用后，需将油纸伞半撑开，晾干再收拢。可连续使用3年以上，无需特别护理。2、定期用湿纸巾或者抹布轻轻擦拭，把灰尘清去即可。,2016-09-05 21:47:56,6,回复
没这么容易烂，风雨也是可以挡，不过那种暴风暴雨可能没啥用，跟普通伞差不多。,2016-09-05 21:30:47,6,回复
因为是手工制作大约会需要一到两个月，小伙伴捐款{出钱***，这个算是很正规的了(｀・ω・´),2016-09-05 20:26:28,6,评论
我以为腾讯公益的网址是GY.QQ.COM因为开头拼音首字母，然，打开后看到了奇怪的东西Σ( ￣□￣||),2016-09-05 20:05:03,6,评论
有多少人想到了GAY.QQ.COM站 出来（￣▽￣）,2016-09-06 07:53:31,6,回复
99公益日？(ﾟДﾟ≡ﾟдﾟ)!?,2016-09-07 14:19:16,6,回复
回复 @牵4猪咬5狗 :耕耘中国故事（手动滑稽）,2016-09-05 21:27:04,5,回复
总感觉匠人做出来的东西都有着灵魂，没一样都独一无二，是只属于我自己的。,2016-09-05 19:40:11,5,评论
好喜欢那把油纸伞！！是油纸伞吧？都超漂亮的啊，我是谁我在哪……_(:3」∠)_,2016-09-05 19:37:42,5,评论
《狐妖小红娘》是庹小新编绘，盘丝大仙上色漫画作品。于2012年5月4日[1]起在漫画杂志《漫画SHOW》连载，后在2013年因杂志休期而转移到网络***月开始由中国文史出版社发售漫画单行本。[3]该作品讲述人与妖之间的恋情，前世的爱恋，今世的续缘。迷糊萝莉小狐妖，正太道士没节操。自古人妖生死恋，千载孽缘一线牵！,2016-09-05 19:14:12,5,评论
我结束之后才看到这个，腾讯爸爸，什么时候再办一次啊，我真的真的很想买啊，%>_<%。,2016-12-18 16:57:12,5,评论
疆绣笔记本收到了，红红好美！比想象中要重一些，纸质很好。红红不是绣上的，旁边的花是绣的，但是依旧很美，比想象中要好，很喜欢很喜欢很喜欢！！～(￣▽￣～),2016-10-28 15:26:18,6,评论
回复 @还珍记:忘了艾特了,2016-11-13 17:46:11,6,回复
139。哈哈哈～双十一过后要吃土了,2016-11-13 17:45:19,6,回复
多少钱啊？？？我也好想买，但是才剁完手(´；ω；`),2016-11-13 15:08:42,6,回复
现在才看到，怎么都结束了，好喜欢那个刺绣,2016-09-11 09:59:49,6,评论
没结束啊！好像要到12月,2016-09-11 12:08:20,6,回复
没结束，据说12.1才结束,2016-09-11 12:07:53,5,回复
具有华夏文化的手办！买买买！,2016-09-10 14:44:52,6,评论
不管是圈钱还是其它的，这周边我愿意买,2016-09-10 08:35:44,6,评论
我觉得这也是一种试水，大家没什么干劲的话，那动漫圈对腾讯也没什么搞头了,2016-09-09 23:00:50,6,评论
我的天，要是我有钱，绝笔捐个一两千,2016-09-09 21:50:20,6,评论
腾讯爸爸好样的，虽然经常明摆坑钱，但重在有诚意，被坑也甘心。对狐妖小红娘无感，但这个周边一定支持。,2016-09-09 21:17:59,6,评论
看总集啊！多快,2016-09-12 14:13:54,5,回复
其实狐妖小红娘不错的，是部慢热番，坚持下去不会失望,2016-09-09 21:54:32,5,回复
好好的一个活动  咋就突然被带节奏去讨论充钱和水军的问题了呢   前几天看一直挺和谐的这里   理性一点吧    不引战(▔□▔)/,2016-09-09 13:43:29,6,评论
毕竟有些不带脑子的“卫道士”看见腾讯俩字就***╮(￣▽￣)╭,2016-09-09 23:54:01,6,回复
为你理性说的话点赞(°∀°)ﾉ(°∀°)ﾉ(°∀°)ﾉ,2016-09-09 13:46:20,6,回复
公益直播要开始啦，企鹅娘官微有发，今天3点在NOW直播！(=・ω・=),2016-09-09 13:27:34,2,评论
补充:NOW是腾讯旗下的一个直播平台app，大家可以去百度手机助手里下载，我刚刚下载了一个，狐妖直播时间是15:00～17:00，大家不要错过了哦，嘛，用QQ登录之后首页就可以看到狐妖的直播页面了(=・ω・=)(=・ω・=)(=・ω・=),2016-09-09 13:45:34,6,回复
"我都不知道我为什么要辣么认真地看完那段撕逼…有没有请水军我不知道，反正说请了水军的那个人也没上证据…我只知道我自己是活的…然后啥时候一个内部员工解惑也算水军了？自己家的东西还不许自己人来看了？不过话说回来…撕逼那里反驳的那个人也的确没在认真说╮(￣▽￣"")╭ 不过真的假的有的没的…等我到手了工艺品再上来说吧，如果到手之后我还记得的话╮(￣▽￣"")╭",2016-09-08 23:00:04,6,评论
哈哈，等着吧！掀翻天花板的时刻总会到来的！,2016-09-08 19:26:22,6,评论
为中国文化——续航！！,2016-09-08 09:14:20,6,评论
不知道地址的可以看看视频下方的简介那里  点开更多就有地址了哦  一起加油吧(°∀°)ﾉ(°∀°)ﾉ,2016-09-07 23:33:15,6,评论
要不是太贵我都忍不住了,2016-09-07 00:04:36,6,评论
(⌒▽⌒)还能保护旧文化   很好,2016-09-06 17:08:40,4,评论
腾讯是要搞个打新闻啊，支持,2016-09-06 13:35:33,6,评论
这个必须支持！太好了真的！个人对手办但是没很大的兴趣，这个真的好！！支持！买买买！,2016-09-06 09:12:05,6,评论
买买买，我觉得这种周边很有意义啊，国人自己的动画做国人传统的周边，希望腾讯爸爸能多做点这样的周边！,2016-09-06 07:49:19,6,评论
(=・ω・=)为什么QB不能捐，鄙视QB党（/TДT)/,2016-09-05 21:38:15,4,评论
腾讯，中国动漫就靠你了(*￣m￣),2016-09-05 21:18:50,5,评论
158L让删除了，不好意思我刚才在品论区找到个网页衔接，是买这个皮影的，489，其实我想说这东西就是打一波热爱传统文化的节奏骗死宅钱，(〜￣△￣)〜,2016-09-05 21:12:13,6,评论
我相信你所说是你的直观感受，没有恶意，但是这种手工艺品就是不便宜啊，而且作为狐妖的周边也会有额外的品牌价值，日本动漫周边七八百的手办有的是，更别说其他上千的了。最重要的是，这个完全是明码标价，自愿掏钱的，每个人喜好不同、身份不同、经济能力不同，觉得贵，不买就是，把自己主观的想法这样代入他人实在不太好,2016-09-05 21:42:49,6,回复
骗钱？骗死宅的钱？为什么要骗？腾讯也算是中国的大企业，有必要弄这么大阵势骗人钱？就算有些人恶心腾讯，但作为大企业，腾讯难道就真的那么不爱惜羽毛？而且我看，这些工艺品再怎么着也要比火麒麟888更实惠更有意义吧？你说那些游戏的天价道具确有骗钱之疑，我承认。但我就问一句，这次活动若能成功，你觉得它仅仅只会让腾讯赚钱？凭借腾讯的影响，传统工艺也会复苏，传统工艺也扩宽生存的空间啊！二次元也能得到更多的关注，这对中国动漫是好处啊！,2016-09-05 21:37:29,6,回复
一句，你穷 逼就别买，也别B B，没人逼你出钱，别在这里找存在感好不好？还有你不是说你是什么军队出来的么？工资高的要死，现在又这么穷了？,2016-09-05 21:28:35,6,回复
顶上去造福社会(=・ω・=),2016-09-05 21:00:48,5,评论
最具中国特殊的手办周边，就看腾讯老爷怎么推广了,2016-09-05 20:23:22,6,评论
打错了是特色,2016-09-05 20:23:47,6,回复
我偶，这是个好主意啊通过二次元让非物质文化遗产重现光彩,2016-09-05 20:22:05,6,评论
那个刺绣好美(✪▽✪),2016-09-05 20:20:36,6,评论
顺便说一句，捐款相当于购买了(〜￣△￣)〜,2016-09-05 20:19:54,6,评论
只要能普及就好了，走到街就能买,2016-09-05 20:10:48,4,评论
普及可能性不大，因为是手工制作，周期太长了（￣▽￣）,2016-09-05 20:22:55,6,回复
回复 @青鬼院落影:嗯嗯，我觉得手工制作费时费力，产量低，这个确实是传统手艺不太好发展的很重要的因素～,2016-09-05 23:55:53,6,回复
这才是真正弘扬传统文化，双赢！,2016-09-05 20:09:21,5,评论
我擦！北京的已经到货了！我看了一下，哪里都好，就是苏苏的下巴…………有点残念……脸看起来像个男的，不过手艺确实没得挑，我买的剪纸，我觉得还不错，其他的就不知道怎么样了（￣▽￣）,2016-10-11 16:09:08,6,评论
兄弟你啥时候买的(ﾟДﾟ≡ﾟдﾟ)!?,2016-10-18 12:00:58,6,回复
赞，传统文化与现代潮流的完美融合，弘扬传统文化，做好的动漫，腾讯的诚意大家都能看见。,2016-10-04 19:19:03,5,评论
真心觉得这个做法可以有！！！！希望能给没落的传统文化找到一个新的传承之法。让我们优秀的传统文化能继续发扬光大,2016-09-22 23:21:43,5,评论
油伞算我一个！不看狐妖但求长歌行子不语识夜描银！轩凡我也要！剑三也买买买！,2016-09-14 21:33:21,3,评论
弱弱的问下，在7号～9号期间捐款的各位，到目前为止泥们有木有收到官方要求填写地址的推送啊？。。。嘛，也不知道是不是咱网络有问题，总感觉错过了什么不得了的事情╭(°A°`)╮,2016-09-13 13:24:25,5,评论
你直接去微信把地址发给 妈妈制造v爱 就可以了,2016-09-13 18:26:49,6,回复
回复 @小南卅:还是算了吧，捐的那么少还特意去发给别人截图地址什么的感觉挺丢人的。。。还是等官方推送吧，实在没有就算了-_-||,2016-09-13 19:27:29,5,回复
回复 @噬神の騎士 :献爱心不分大小╮(￣▽￣)╭,2016-09-14 16:34:47,6,回复
原来只能投两个。。。。。,2016-09-11 16:27:01,5,评论
6666腾讯爸爸这波圈钱我愿意！！！！,2016-09-10 13:01:34,5,评论
其实我只想要一把素色油纸伞来着。。然而对我来说还是有些贵了,2016-09-09 23:31:47,6,评论
坦白从宽，抗拒从严！你们都***什么，一天捐了4w，太吓人了！◉‿◉,2016-09-08 22:10:18,5,评论
支持!一定会支持!最喜欢这种浓浓的古风感了!中国风真的很美!,2016-09-08 21:39:54,6,评论
一遇到这样的东西都避免不了有人无聊来撕逼，或者来给别人讲讲自己认为正确的东西。(;¬_¬)真的是闲得无聊。,2016-09-08 18:32:51,6,评论
腾讯爸爸今天1米8,2016-09-08 14:43:33,6,评论
今天的腾讯爸爸不一样(=・ω・=),2016-09-08 11:17:53,5,评论
大家多多分享，分享到Q空间，微信 各种上面，传播的就快了,2016-09-08 02:00:51,6,评论
刚把QQ钱包里的几块捐了出去，学生党(´；ω；`)虽然很喜欢这些工艺，也只能捐个抢的红包钱。企鹅娘棒棒哒，名字也很用心，三次元通过二次元助力与传统文化的一次缘(⌒▽⌒),2016-09-07 20:56:54,6,评论
我只能捐0.2元。。。,2016-09-07 22:02:34,6,回复
话说捐出去的就是三元四角八分。。。,2016-09-07 20:57:39,6,回复
好好看，本来就很喜欢这些传统中国风的东西，好想买，可是没钱╮(￣▽￣)╭,2016-09-07 00:07:11,5,评论
没微信只有支付宝怎么办？在线等~急！,2016-09-06 15:42:54,6,评论
回复 @PZ松鼠菌 :搞不懂，还是搞个微信吧(´･_･`),2016-09-06 16:01:08,6,回复
打开QQ钱包，点进腾讯公益，搜索二次元，就可以看到，捐款之前，记得看清楚要求(｀・ω・´),2016-09-06 15:56:21,6,回复
回复 @PZ松鼠菌 :qq红包吗？,2016-09-06 15:47:25,6,回复
再来一楼1.50元 刻纸窗花2.79 泥塑一对3.119 团扇一个4.139 疆绣笔记本5.399 余杭油纸伞一个6.459  皮影注明一下：所有东西都已狐妖为原型创作。意义是帮助传承传统的老工匠增加订单，帮助生活(=・ω・=)，加油！,2016-09-06 14:43:53,6,评论
回复 @白琉璃5214 :_(:з」∠)_唉，小贵啊。,2016-09-06 18:35:47,5,回复
回复 @泣小隐:应该不是，应该是只有油纸伞,2016-09-06 15:46:24,6,回复
回复 @泣小隐:尽量分开(=・ω・=),2016-09-06 15:45:08,6,回复
那个刺绣笔记本是什么？就是一本本子？还是带布的刺绣？,2016-09-06 12:55:53,6,评论
捐款页面那里有实物图,2016-09-06 13:13:48,5,回复
应该是封面以及背面刺绣,2016-09-06 13:11:09,6,回复
为什么选择狐妖，我觉得可能是狐妖浓浓的古风和非物质文化遗产更配(=・ω・=),2016-09-06 12:35:30,4,评论
我觉得也可能只是因为腾讯觉得狐妖小红娘这个IP是现在腾讯动漫里最火的IP，腾讯公益好像有说；‘'人气IP狐妖小红娘~'’，这样有助于筹到更多的捐款~......再就是狐妖确实是腾讯的亲闺女......借此机会还可以再推广一波狐妖...,2016-09-06 12:56:23,6,回复
搞个爱神巧克力同人吧！,2016-09-06 10:49:30,6,评论
(▔□▔)/比如紫瞳的***体围裙，买了至今不敢拿回家。,2016-09-06 12:24:23,6,回复
同感！！！,2016-09-06 12:07:52,6,回复
想要捐钱但是我苏苏的手办尾款钱就没着落了，好纠结,2016-09-06 01:46:55,6,评论
hhhh我刚准备付订的时候 就出了这段缘 9.1真的纠结死了 不过打算明天下定 苏苏毕竟10月之前 嘞勒裤带应该熬的到400,2016-09-11 19:10:37,6,回复
→_→年底之前都能捐，慢慢存就行。,2016-09-06 12:26:03,6,回复
这样的活动是真好，一举两得！支持自己喜爱的东西还可以扶下传统工艺文化！,2016-09-05 21:58:53,6,评论
刚才捐了139块钱不知道啥时候能到货,2016-09-05 21:46:07,6,评论
手工艺品的话要等一两个月吧，先买先得(°∀°)ﾉ(°∀°)ﾉ(°∀°)ﾉ,2016-09-08 14:23:58,6,回复
已贡献二十rmbヽ(`Д´)ﾉ,2016-09-05 21:44:57,6,评论
纯捐啊，50才可以啊（￣▽￣），得到物品,2016-09-05 22:12:10,6,回复
20？那是纯捐款吧，佩服(⌒▽⌒),2016-09-05 22:05:32,6,回复
顺便说一句，期限捐款页面没有说明，可能是由于，是手工制作的缘故，等东西到需要一个月，所以时间比较长。想买的小伙伴可以攒钱买,2016-09-05 20:36:37,6,评论
据说是12月之前？,2016-09-05 23:52:59,6,回复
国产特色周边可以啊(=・ω・=),2016-09-05 20:04:13,6,评论
想问以后会有专门的店吗？,2016-09-05 19:38:07,5,评论
我喜欢油纸伞，捐款399，应该做不到大批量生产，现在还挺想买的，因为有的人肯定很少,2016-09-05 19:41:48,5,回复
可以有，但怕会被喷价钱……,2016-09-05 19:40:00,6,回复
回复 @云间来客无字书 :可以有……不过学生党没法子捐……,2016-09-05 19:44:36,6,回复
可以，这个很腾讯（￣▽￣）,2016-09-05 19:28:57,5,评论
史诗级的动漫周边啊...带着历史沉淀的味道...欲罢不能...,2016-10-09 15:24:47,6,评论
（￣へ￣）虽然还没有完成目标啊，但是到年底应该可以吧？国庆的时候我再捐点，好喜欢油纸伞prprp（其实就是买啦！）,2016-09-28 12:03:33,6,评论
学生党无力，只能评论支持了(ノへ￣、),2016-09-26 13:28:36,5,评论
这些其实也是当年的二次元产物啊，只是老宅们玩的比我们高级太多了,2016-09-25 16:31:18,5,评论
唉，穷学生没钱。。。我要是工作了就好了。。(-_-#),2016-09-16 15:14:06,6,评论
刚捐了450，怎么拿东西……,2016-09-15 19:48:31,6,评论
回复 @岳阳楼记_:终于有人吐槽了(▔□▔)/就等着这句话啊,2016-09-17 23:28:54,6,回复
这个数好放肆Σ( ￣□￣||),2016-09-17 23:01:52,5,回复
妈妈制造V爱 公众号去看了，客服已休息……,2016-09-16 18:04:33,6,回复
大幽谷先生，自重呀(･∀･),2016-09-12 11:57:28,5,评论
默默献出***币，希望可以帮忙顶起来,2016-09-11 16:26:06,5,评论
好棒，腾讯很有心（￣▽￣）,2016-09-11 10:27:17,6,评论
蔚县的举起你们的双手让我看到你们。,2016-09-11 09:37:08,5,评论
"我举起了手(""▔□▔)/",2016-09-11 14:23:36,6,回复
腾讯老爷66666攒钱预备买买买,2016-09-10 22:58:21,6,评论
我觉得这个做法挺好,2016-09-10 11:58:55,5,评论
难得赞腾讯一次  真的（￣▽￣）,2016-09-09 21:38:26,6,评论
只入手了笔记本，工作以后再多多支持这种活动（￣▽￣）,2016-09-09 15:55:55,6,评论
都在那买的啊?我也想要啊!,2016-09-09 22:44:40,4,回复
我也入手了一个笔记本？,2016-09-09 17:37:21,6,回复
花藤你赢了，这钱我充得心服口服,2016-09-09 13:02:21,6,评论
这样的二次元 我给满分,2016-09-09 10:36:59,6,评论
怎么到处走傻。逼找存在感被望别人说的就是你那个大幽谷,2016-09-08 21:41:10,5,评论
等下，这个迷之分P……,2016-09-08 21:00:58,6,评论
干啥不放在这星期的OP前面,2016-09-08 18:05:59,6,评论
但是放在漫画的首页了啊,2016-09-08 18:17:14,6,回复
B站要封此号，我也认了。但是，腾讯这种公然请水军的行为我很是讨厌，不能容忍！我必须把我的声音发在评论里，诸位理性判断。,2016-09-08 17:54:32,6,评论
在我理性判断完后，我想骂你,2016-09-08 18:07:33,6,回复
回复 @大幽谷:我就tm不懂了，人家自称内部人员然后科普就变成买水军了？？？ 那我问一下，如果真是水军，谁tm还承认自己是内部人员！再者说，一个人见到好的事，然后自发宣传有问题吗？评论区解答疑问有问题吗？我在学校也向同学安利这个活动，我tm就是水军了吗？到是你！没有使人信服的推断，却tm一副有理有据的样子给人家扣上水军的帽子！你tm才是评论区的败类！,2016-09-08 18:59:13,6,回复
我是活人，谢谢，另外你怎么知道我是腾讯内部人员？看看我的资料吧，我是由日漫入二次元的坑，但是后来看到国漫有进步了就支持国漫了，我这有错？现在我支持腾讯的这次行为被喷是“腾讯内部人员”，真的呵呵了(⌒▽⌒)(⌒▽⌒)(⌒▽⌒),2016-09-08 18:16:24,6,回复
那个刺绣，红红本体那一部分到底是印的还是绣的呀？要是印的估计到手后会有很大的纠纷呀,2016-09-08 17:40:34,6,评论
回复 @白琉璃5214 :我觉得这种想法第一次实践的效果非常重要，现在给出的工艺成品介绍太不清晰了，要是出了什么纠纷失去了支持者的信任，以后这条路就更难走了。,2016-09-08 22:41:18,6,回复
感觉是印的吧，如果都是绣的话估计就不止这个价了，不知道放出来的图是半成品还是完成品。不过有红红的图案我就很满足了～主要是支持非遗嘛～（￣▽￣）,2016-09-08 22:18:53,6,回复
回复 @牵4猪咬5狗:嗯嗯，相信腾讯应该会找个时机放出清晰实物图吧，也不用太担心了,2016-09-08 19:42:57,6,回复
那个疆绣笔记本是封面是真刺绣还是只是印上去的啊？要是真刺绣真的不贵，印的无感，电绣都比印的好,2016-09-08 13:48:29,5,评论
回复 @Yodully:是，都是买情怀的。如果送给女孩子的话可以送的很多，要是用钱紧张可以上某宝找刺绣的东西啊，不过要找好的店，最好在实体店买。疆绣不了解，我喜欢苏绣和蜀绣。,2016-09-09 00:01:12,5,回复
回复 @跨次元撩汉:打算买来送人做笔记本，在这一点上比较舍得花钱_(:з」∠)_不过真的好贵啊，快吃土了。说实话作为收藏品的话谈不上，卡德尔那边好像是有一百多个人的团队的，比较尴尬，钱差不多都是花在买情怀上了。,2016-09-08 23:45:01,6,回复
看错了，把油纸伞的三百多看成是笔记本的了，那条小丝巾是三百多的。,2016-09-08 23:25:59,5,回复
腾讯这次做的很棒啊！买,2016-09-08 09:35:32,5,评论
这回腾讯做的事我敬佩,2016-09-08 03:00:15,5,评论
腾讯当了回亲爸爸,2016-09-07 23:55:51,6,评论
这个点子好啊！,2016-09-07 18:50:20,6,评论
哈哈哈！不亏是我家狐妖小红娘！,2016-09-07 17:56:45,5,评论
这是要搞大新闻的节奏啊(°∀°)ﾉ,2016-09-07 00:03:47,6,评论
支持！用二次元的IP弘扬传统文化会引来更多的关注！,2016-09-06 22:37:40,5,评论
腾讯这次我真要叫你粑粑了(=・ω・=)(=・ω・=)(=・ω・=),2016-09-06 20:47:57,6,评论
二次元与中国传统文化的碰撞与融合,2016-09-06 15:39:24,6,评论
这个想法超级好啊，支持！！！,2016-09-06 13:53:01,5,评论
我想要一人之下的，可以不，，，，,2016-09-06 12:32:28,6,评论
已经很快了,2016-09-11 19:05:16,6,回复
回复 @青鬼院落影 :Σ( ￣□￣||)已经14.7W了  好快,2016-09-10 00:14:54,6,回复
回复 @描墨 :这么快？！昨天11点我看还只有6000多(ﾟДﾟ≡ﾟдﾟ)!?,2016-09-06 13:53:01,6,回复
最6周边(°∀°)ﾉ,2016-09-06 12:20:38,5,评论
顶顶，支持腾讯动漫，保护我们的文化遗产(°∀°)ﾉ(°∀°)ﾉ(°∀°)ﾉ,2016-09-06 05:07:34,6,评论
公益链接：打开手机qq，我的钱包，腾讯公益，搜索二次元第一个项目就是了。,2016-09-06 02:57:35,6,评论
虽然知道你是为了大家方便，但看到自己的评论被复制了内心有点复杂(￣∇￣)。,2016-09-06 06:58:06,6,回复
这招我服，不得不叫声腾讯粑粑,2016-09-06 02:35:53,6,评论
可惜之前没来得及投币，不然就可以给这视频投6个硬币了,2016-09-06 01:56:47,6,评论
这是要吃一个月腐乳拌饭的节奏,2016-09-06 01:09:38,6,评论
难道不是三个月西南风吗？,2016-09-06 11:09:50,6,回复
难道不是吃土三个月么Σ(ﾟдﾟ;),2016-09-06 09:04:12,6,回复
大家加油，多投硬币，多收藏，冲上首页！,2016-09-06 00:40:33,5,评论
说实话挺好的，虽然是腾讯，但是这样真的带起来了能拯救一大批传统工艺,2016-09-06 00:32:21,6,评论
